,Attr1,Attr2,Attr3,Attr4,Attr5,Attr6,Attr7,Attr8,Attr9,Attr10,Attr12,Attr13,Attr15,Attr17,Attr18,Attr19,Attr20,Attr21,Attr22,Attr23,Attr24,Attr25,Attr26,Attr27,Attr28,Attr29,Attr30,Attr31,Attr32,Attr33,Attr34,Attr35,Attr36,Attr38,Attr39,Attr40,Attr41,Attr42,Attr43,Attr44,Attr45,Attr46,Attr47,Attr48,Attr49,Attr50,Attr51,Attr52,Attr53,Attr54,Attr55,Attr56,Attr57,Attr58,Attr59,Attr60,Attr61,Attr62,Attr63,Attr64,class
5452,0.075323,0.093249,0.63142,7.7714,220.72,0.33326,0.096886,9.2172,1.0737,0.8595,1.0390030992289463,0.18051,266.46,10.724,0.096886,0.13692,127.73,0.72418,0.089304,0.0701527428518208,0.40725,0.8595,1.1386,1.3551,2.2934,4.8011,-0.30394,0.13692,51.645,7.0675,0.95768,0.089304,0.8034399999999999,0.8595,0.08317407096954454,3.2919,0.025515,0.1262,215.45,87.725,0.30417,5.1158,137.15,0.058453,0.05444071900903417,7.7714,0.093249,0.14149,3.1217,3.1217,39938.0,0.068667,0.087636,0.93133,0.05497498545666085,2.8576,4.1607,48.099,11.51433259337902,2.5702,0
5453,0.0,0.12566,0.5097,?,2293.9,0.0,0.032586000000000004,6.8828,23.441,0.86492,11650.859725093564,0.033583,1407.6,7.9577,0.032586000000000004,0.033583,60.629,0.99365,0.043687000000000004,0.0,0.16406,0.86492,0,10.554,1.0396,5.3127,0.11267,0.033583,0,?,0.34765,0.043687000000000004,1.0191,0.99059,0.0018637003540804575,?,0.094568,0.045023,153.7,93.069,0,?,1421.2,0.043687000000000004,0.0018637003540804575,4.056,0.0,0,1.7641,2.0204,104720.0,0.95734,0.0,0.042659,0.15617629376127273,6.0202,3.9218,0,8381139.225922734,1.979,0
5454,0.015375999999999999,0.61085,0.007775399999999999,1.0194,-50.16,0.0,0.024850999999999998,0.63706,1.1859,0.38915,0.06209645177411293,0.052656,3570.4,1.6371,0.024850999999999998,0.020955,41.718,0.88368,0.066838,0.012965680074205245,0.13967,0.36859000000000003,0.086717,1.4811,0.013133,3.3861,0.51508,0.050496,129.66,2.815,1.8443,0.059361000000000004,1.1859,0.5998,0.05005565393372123,0.059872,0.19497,0.056359,118.19,76.471,0.11344,0.68073,43.916,0.029243,0.024658908845602498,0.66787,0.4002,0.35523,0.65731,1.0131,18.914,0.050054,0.039512,0.98071,0.5413079789284335,8.7493,4.773,123.17,2.963268365817091,2.0032,0
5455,0.0048913,0.5240100000000001,0.37717,1.7478,0.26443,-0.013618,0.013227000000000001,0.84646,1.0246,0.44355,0.02622635523654677,0.020037,5087.5,1.9084,0.013227000000000001,0.0070496,71.935,1.0675,0.018376,0.00477386297091548,0.00036026,0.44355,0.055837,0.10035,3.1832,4.4633,0.26911,0.0070496,100.53,3.6309,0.035067,0.018376,1.9061,0.46321999999999997,0.017934803825883274,0.049873,0.40305,0.0097937,166.59,94.657,0.013228,1.0147,73.705,-0.005992,-0.005848135857895766,1.6822,0.50434,0.27542,3.7434,3.9094,10961.0,0.024011,0.011028,0.97599,0.1174839364220494,5.074,3.856,98.113,2.03156600705873,15.835,0
5456,0.044601999999999996,0.7347899999999999,-0.038207,0.91786,-27.499,0.0,0.06466000000000001,0.36093,1.9432,0.26521,0.13900593344225645,0.051302,2690.4,1.3609,0.06466000000000001,0.033276,17.562,2.5019,0.12439000000000001,0.022952861259777683,0.17186,0.24748,0.10837,2.0822,-0.066673,4.468999999999999,0.33656,0.037221,93.04,3.923,2.4835,0.11834000000000001,1.9432,0.5219,0.060899547138740226,0.1845,0.15364,0.064014,64.077,46.516,0.47706,0.71687,18.7,0.089363,0.04598754631535611,0.58105,0.46516,0.2549,0.4628,0.91075,-1124.9,0.060899,0.16818,0.96691,1.0166660382338526,20.784,7.8468,87.374,4.177487316192279,3.3909,0
5457,0.18247,0.5918100000000001,0.51771,2.217,252.09,0.18689,0.24245999999999998,0.68974,2.3834,0.40819,0.5699710853569665,0.68484,132.34,1.6897,0.24245999999999998,0.10173,0.50837,1.1775,0.24745999999999999,0.07655869765880675,0.50874,0.40307,2.6567,3.2897,9.0987,3.9894,0.11136,0.10173,73.284,4.9806,3.5801,0.26465,2.3834,0.40819,0.11103885206008224,0.77657,0.012049,0.10383,93.841,93.332,54.969,2.2092,0.57187,-1.1423,-0.4792733070403626,1.5936,0.42539,0.20078,7.1739,7.1739,5052.0,0.11104,0.44703000000000004,0.90124,0.4077022954996449,717.98,3.9108,65.146,5.602858553327534,41.887,0
5458,-0.12743,0.46243,0.26916999999999996,1.7517,7.597,0.00092515,-0.12743,1.1625,1.2944,0.53757,-0.35588013516910094,-0.069684,-1871.3,2.1625,-0.12743,-0.098443,67.186,0.65665,-0.080134,-0.09844715698393078,?,0.089142,-0.19506,-18.996,0.72207,3.9891,0.34702,-0.095184,92.684,3.9381,3.0493,-0.11567999999999999,1.2944,0.61842,-0.08936959208899876,0.042359,-0.35925,-0.061907,172.59,105.4,-0.53481,1.0863,61.674,-0.11735999999999999,-0.09066749072929542,1.3564,0.35807,0.25393,1.4421,1.659,2624.9,-0.089372,-0.23704,1.0625,0.19413285711628248,5.4327,3.4629,100.97,3.6149356271120165,3.4725,0
5459,-0.032395,0.52252,-0.15952,0.57545,-152.72,-0.044066,-0.029932999999999998,0.8639,1.0141,0.4514,-0.07966412945121625,0.085941,3865.1,1.9138,-0.029932999999999998,-0.052135,27.816,0.92942,-0.014043,-0.031944581402228577,-0.029034,0.4514,0.089723,-0.24804,-0.20352,4.9157,0.8876,-0.052135,242.23,1.5068,-0.026877,-0.014043,0.57584,0.59818,-0.01384774677053545,0.043059,0.26334,-0.024459,127.17,99.352,-0.74037,0.459,28.208,-0.09332,-0.09202248298984321,0.4138,0.37574,0.66364,0.57593,0.7632,-13136.0,0.013905,-0.071766,0.9861,0.38294195835179423,13.122,3.6738,238.86,2.6989407569063713,0.73254,0
5460,-0.34511,0.79511,-0.30573,0.54391,-70.788,-0.37782,-0.34511,0.25769,2.187,0.20489000000000002,-0.5148282960885521,-0.1033,-1284.6,1.2577,-0.34511,-0.1578,25.973,1.6264,-0.34313,-0.15780064014631914,-0.59356,0.1951,-0.28413,-75.946,-0.48117,3.708,0.35074,-0.15573,98.05,3.7226,3.1384,-0.30837,2.187,0.2907,-0.14100137174211247,0.050593,-0.11835,-0.15689,55.19,29.217,-2.2176,0.31175,22.763,-0.46232,-0.21139460448102423,0.45856,0.6703399999999999,0.26863,0.32246,0.45751,-1560.9,-0.141,-1.6844,1.1561,0.6089609058519201,14.053,12.493,111.88,3.262523495539577,3.442,0
5461,0.1625,0.20959,0.54687,4.837,829.24,0.0,0.20158,3.7711,2.8267,0.7904100000000001,1.4142987441240442,0.089726,301.63,4.7711,0.20158,0.071312,22.365,1.1549,0.18255,0.057487529628188344,0.29053,0.7609,1.0237,54596,1.7606,3.43,-0.054218,0.071313,18.269,20.056,13.639,-0.020878,2.8267,0.7904100000000001,-0.007385997806629638,2.573,0.02978,0.064582,41.666,19.301,0.93823,3.6217,22.116,0.1305,0.04616690840909894,3.2892,0.14253,0.049859,2.5447,2.5447,1472.0,-0.007386,0.2056,1.0113,0.08484204400247972,16.32,18.911,18.404,19.83231600364836,9.1005,0
5462,0.10250999999999999,0.44106000000000006,0.2091,1.7761,-5.1757,0.28625,0.1337,1.1411,1.081,0.5032800000000001,0.4962512062950041,0.095568,792.27,2.2673,0.1337,0.062884,39.755,1.0361,0.15205,0.09482886216466234,0.36572,0.5032800000000001,0.38998,0.77301,0.40097,5.0597,0.20647,0.062884,49.995,7.3007,0.34473,0.15205,2.1331,0.67492,0.14065679925994448,0.025453,0.065454,0.071511,80.969,41.214,0.44266,0.91655,42.974,0.082554,0.076368177613321,1.0849,0.26942,0.13697,0.96509,1.2942,23993.0,0.0749,0.20369,0.9251,0.4516372595771735,9.1812,8.8563,46.251,4.012322767426323,4.0772,0
5463,0.011006,1.1826,-0.07620700000000001,0.89462,-141.55,-0.30942,0.011006,-0.1544,1.3579,-0.1826,0.015219315227612147,0.069548,4570.6,0.8456,0.011006,0.0081054,115.14,1.1246,0.021383000000000003,0.008105162383091538,-0.29847,-0.19780999999999999,0.079858,2.0579,-0.21586,3.5168,0.86917,0.015757,192.32,1.8979,1.1606,-0.014574,1.3579,0.10862000000000001,-0.010732749097871712,0.0064001,0.37609,0.015747,172.65,57.516,0.025695,0.30229,113.92,-0.06205,-0.04569555931953752,0.54706,0.72316,0.5269,-0.51721,0.30767,-250.51,-0.010733,-0.060275999999999996,0.9921,-2.5161007667031763,3.1701,6.3461,194.38,1.8777310691963052,3.8463,0
5464,0.026430000000000002,0.44832,0.18432,1.5262,13.214,0.0,0.028691,1.2305,1.1223,0.5516800000000001,0.08191343573345514,0.054659,2667.5,2.2305,0.028691,0.025564,43.804,0.94276,0.028982,0.023549852980486504,0.011878,0.45331000000000005,0.13179,0.783,0.39603,3.6727,0.20489,0.025564,92.324,3.9535,3.0887,-0.26242,1.1223,0.5516800000000001,-0.2338233983783302,0.62347,0.24246,0.025823,102.84,59.032,0.19623,1.1417,35.503,-0.003672,-0.0032718524458700883,1.1924,0.35026,0.25294,1.1853,1.1853,867.58,-0.23382,0.047908,0.98023,0.17774796983758684,8.3325,6.1831,113.91,3.204191172272026,2.4114,0
5465,0.13112000000000001,0.33768000000000004,0.48197,3.3493,77.847,0.0,0.16280999999999998,1.9614,1.1954,0.66232,0.7936144284669753,0.15124,681.72,2.9614,0.16280999999999998,0.13619,77.378,1.0095,0.17647000000000002,0.10968713401371927,0.39888,0.59107,0.44157,10.648,1.5404,4.1355,0.25413,0.14393,73.443,4.9699,3.0194,0.17582,1.1954,0.79079,0.14708047515475992,0.22342,0.057885,0.14762,195.81,118.43,0.51741,2.114,90.721,0.15847999999999998,0.1325748703362891,2.0349,0.20515,0.20121,2.1169,2.5274,6584.6,0.14708,0.19797,0.86608,0.2000996497161493,4.7171,3.082,62.641,5.82695588593712,3.8207,0
5466,0.057043,0.64722,-0.078039,0.85706,-84.984,0.086088,0.059426,0.53778,1.1035,0.34806,0.1088468019635138,0.065789,2636.2,1.5451,0.059426,0.043627,50.542,1.5697,0.084495,0.0516927956502039,0.091462,0.34806,0.13477999999999998,0.68454,-0.14667,4.7732,0.46141,0.043627,161.44,2.2608,0.13055,0.084495,1.393,0.44932,0.0765700045310376,0.06655,0.18554,0.062032,115.65,65.108,0.30243,0.51159,55.775,0.054308,0.04921431807884006,0.72297,0.54596,0.44231,0.65415,0.84447,-4628.8,0.09382,0.16389,0.90618,0.30448773200023016,7.2217,5.6061,146.3,2.0212103450802257,2.56,0
5467,0.17095,0.31632,0.10702,1.3971,0.93642,0.59046,0.17095,2.1254,1.0738,0.67233,0.6342757494805581,0.11622,543.62,3.1613,0.17095,0.093544,19.973,1.0299,0.17795,0.1592009685230024,0.59046,0.67233,0.67142,1.0457,0.17165,4.5316,0.13024,0.093544,57.807,6.3141,0.56256,0.17795,1.8875,0.71913,0.16571987334699198,0.30055,0.047403,0.097377,59.027,39.054,1.7095,1.026,21.448,0.13651,0.1271279567889737,1.1904,0.26952,0.15838,1.0784,1.1535,3639.3,0.068769,0.25426,0.93123,0.0864902651971503,18.275,9.346,53.832,3.9841199168892856,2.9312,0
5468,-0.2376,0.52431,0.16032000000000002,1.3152,1.4958,0.06600299999999999,-0.2376,0.90728,5.0523,0.47568999999999995,-0.46710047771639773,-0.028265,-1340.1,1.9073,-0.2376,-0.047027,10.028,1.17,-0.22041999999999998,-0.04702808621815807,-0.40642,0.4657,-0.27237,-11.791,0.48434,3.3916,0.10276,-0.04468,35.213,10.366,10.057,-0.22041999999999998,5.0523,0.49133000000000004,-0.04362765473150842,0.010114,-0.13912,-0.043627,47.96,37.932,-1.7117,1.0423,9.6088,-0.31521,-0.062389406804821565,1.276,0.50867,0.096473,1.4371,1.4843,394.99,-0.043627,-0.49946999999999997,1.0473,0.0328785553616854,36.398,9.6226,36.749,9.9323726581084,15.263,0
5469,0.29869,0.2498,0.40710999999999997,3.3839,111.17,0.0,0.36616,3.0031,1.5934,0.7502,2.1441705217544063,0.2639,216.84,4.0031,0.36616,0.22981,12.456,1.9818,0.37285999999999997,0.18745449981172338,0.61811,0.74722,1.4131,33.62,0.96442,4.2251,0.15597,0.23677,52.491,6.9536,4.7536,0.40589000000000003,1.5934,0.7502,0.2547320195807707,0.023972,0.019493,0.23401,131.44,118.98,5.4932,3.0655,16.713,0.31855,0.19991841345550396,2.3133,0.17077,0.14381,1.7772,1.7772,6836.6,0.25474,0.39814,0.77407,0.10534524126899492,29.304,3.0676,39.119,9.330678690636528,3.7746,0
5470,0.010931,0.8993399999999999,-0.14782,0.83564,-48.412,0.0,0.0097819,0.11193,1.261,0.10066,0.010876754064091445,0.03839,6780.8,1.1119,0.0097819,0.0077573,3.8865,0.99229,0.01602,0.008668517049960349,-0.074479,0.010931,0.055106,2.5679,-0.59489,3.7206,0.6918,0.012705,264.52,1.3798,1.3798,0.020062,1.261,0.10066,0.015909595559080093,0.030486,0.54857,0.012704,209.59,205.71,0.81409,0.82071,3.9493,-0.022608,-0.017928628072957968,0.83564,0.8993399999999999,0.72473,0.40511,0.40511,-776.8,0.015909,0.10859,0.99224,1.709610704188515e-15,93.915,1.7744,260.32,1.4021393466319747,5.0748,0
5471,0.098952,0.10015,0.60548,7.0904,252.13,0.4418,0.11682000000000001,8.9855,1.1685,0.89985,1.175074183976261,0.16223,276.02,9.9855,0.11682000000000001,0.14311,56.857,1.0441,0.11684000000000001,0.08468292682926828,0.46755,0.89985,1.144,1.6725,2.0517,5.0735,0.10651,0.14311,51.942,7.027,1.1667,0.11684000000000001,0.8174399999999999,0.9005799999999999,0.09999144201968335,0.1328,0.024858,0.14314,309.29,252.43,0.7782,5.8114,66.436,0.10123,0.08663243474540008,7.0387,0.099415,0.14231,3.0493,3.0517,71716.0,0.14417,0.10995999999999999,0.85583,0.0008168028004667446,6.4196,1.4459,44.454,11.75375949303425,2.7661,0
5472,0.0080668,0.6879,0.056044,1.1306,-69.939,-0.031743,0.010049,0.42007,1.0312,0.28896,0.02341769202087994,0.036244,4905.9,1.4537,0.010049,0.0071163,74.437,1.1778,0.049653,0.007822730799069047,-0.029761000000000003,0.28896,0.07152,0.36258,0.10886,4.0201,0.47183,0.0071163,114.38,3.1912,0.07218,0.049653,1.4389,0.54774,0.04815069821567107,0.11126,0.24912,0.035162,113.06,38.628,0.028012,0.45951,76.756,0.008521299999999999,0.008263479441427463,0.70529,0.42912,0.31336,0.56127,1.0639,586.99,0.030218,0.027917,0.96978,0.9756367663344405,4.9035,9.4491,110.92,2.4030574198359433,2.7428,0
5473,0.46085,0.34591,0.27675,1.8001,8.3999,0.70214,0.46871999999999997,1.866,1.1713,0.64548,1.3550345465583535,0.1628,260.73,2.8909,0.46871999999999997,0.15758,26.056,1.5493,0.46548,0.39345172031076575,0.72895,0.64548,1.3772,1.8329,0.73345,4.5411,0.080951,0.15758,49.718,7.3415,1.3457,0.46548,3.0947,0.64548,0.39740459318705706,0.31987,0.023643,0.15649,62.829,36.774,2.1704,1.1862,30.519,0.44995,0.38414582088277976,1.8001,0.34591,0.13621,1.7106,1.7106,9620.9,0.14625,0.71396,0.85375,0.013338910578174329,14.009,9.9256,42.446,3.386140903703276,7.883,0
5474,0.06375499999999999,0.041865,0.10382000000000001,3.4798,139.44,-0.022871000000000002,0.06510099999999999,22.81,1.1897,0.95494,1.5550220948286155,0.35757,112.75,23.886,0.06510099999999999,0.17176,7.2178,0.76282,0.067102,0.053589140119357816,-0.021374,0.95494,3.2051,2.1063,0.12152,5.7283,-0.15564,0.17176,47.964,7.6098,1.6028,0.067102,0.38698,0.95494,0.05640245440026897,2.4139,0.010008,0.17704,42.973,35.755,8.5062,3.3008,8.5871,-0.0033246,-0.002794486004875179,3.4798,0.041865,0.13141,1.1178,1.1178,55532.0,0.15946,0.066763,0.84054,0.0033457599430329883,50.569,10.208,40.316,28.417532545085393,0.44365,0
5475,0.0063268000000000005,0.37384,0.3212,1.9498,-7.4702,0.0,0.009730500000000001,1.675,1.4007,0.62616,0.028772287767231442,0.036766,2649.6,2.675,0.009730500000000001,0.0069468,88.174,1.0437,0.03607,0.0045168844149353895,0.029262,0.6133,0.12865,1.0769,0.94302,3.7939,0.26134,0.012616,84.354,4.327,3.9144,-0.06263200000000001,1.4007,0.66181,-0.044714785464410656,0.059415,0.16009,0.025751,166.59,78.415,0.018698,0.94922,84.4,-0.0056979,-0.004067894624116513,1.7638,0.33819,0.23111,1.8384,1.943,1998.6,-0.044714,0.010104,0.99372,0.05693432988373576,4.1395,4.6547,88.126,4.141754634968509,4.1124,0
5476,0.008249,0.010570999999999999,0.14781,14.982,295.06,0.046716,0.008249,93.307,1.0336,0.9863299999999999,0.7803424463153913,0.08752,467.74,94.6,0.008249,0.08752,0,0.11503,0.0031073,0.007980843653250773,0.046716,0.9863299999999999,0.78036,0.34074,0.17562,4.6059,-0.35999,0.08752,42.31,8.6268,0.29395,0.0031073,0.10017999999999999,0.9863299999999999,0.003006288699690402,11.122,0.11184,0.032968,158.04,158.04,?,14.982,0,0.0031073,0.003006288699690402,14.982,0.010570999999999999,0.11592,1.1719,1.1719,5964.9,0.032468,0.008363299999999999,0.96753,0.0031419504628269522,?,2.3095,40.936,97.77693690284744,0.11199,0
5477,0.0027613000000000004,0.20815999999999998,0.063306,1.3041,-7.9667,-0.022932,0.0031299,3.5984,1.0041,0.74905,0.015036029976940816,0.061416,1410.2,4.8039,0.0031299,0.0035676,32.251,1.1137,0.0050061,0.0027500248979185344,-0.023178,0.74905,0.25707,0.057294,0.086895,5.6426,0.23241,0.0035676,86.957,4.1975,0.024049,0.0050061,0.8975299999999999,0.74905,0.00498565879892441,0.039733,0.12274,0.0057063,109.5,77.252,0.035622,0.93173,32.382,-0.045744,-0.04555721541679116,1.3041,0.20815999999999998,0.23824,1.0282,1.0282,27801.0,0.0040348,0.0036865,0.99597,0.057125692543889,11.317,4.7248,86.606,4.82369331283628,1.2042,0
5478,-0.10564000000000001,0.67181,-0.21600999999999998,0.22568,-699.46,-2.583,-0.10564000000000001,0.48852,0.042586,0.32819,-0.37867871097250605,-2.4808,-2321.1,1.4885,-0.10564000000000001,-2.4808,0,2.827,-0.10182000000000001,-2.480627436246654,-0.16621,-1.4626,-0.15725,-26.642,-0.23053,2.7471,15.774,-2.4808,910.78,0.40076,0.16642,-0.069214,0.042586,0.7210300000000001,-1.6252759122716385,0.0045368,-0.21993,-2.391,528.77,528.77,?,0.22568,0,-0.10182000000000001,-2.3909265955947965,0.093716,0.27897,2.4953,0.35024,0.76947,-120.67,-1.6253,-0.3219,3.4808,1.1969895487370124,?,0.69028,2391.1,0.15265440728393734,0.045447,0
5479,-0.16447,0.19196,0.27149,2.4232,7.7715,-0.6449,-0.16447,4.1367,0.87602,0.79408,-0.8621828475571399,-0.10638,-596.77,5.2094,-0.16447,-0.14902,80.556,1.1844,-0.15749000000000002,-0.18774685509463254,-0.6449,0.79408,-0.61162,-1.2501,0.50484,4.4435,0.15921,-0.14902,55.266,6.6045,-0.82044,-0.15749000000000002,1.1117,0.79528,-0.17977900047944112,0.094236,-0.057149,-0.1427,146.93,66.372,-0.67522,1.1463,70.569,-0.20455,-0.23349923517727908,2.408,0.19075999999999999,0.15141,1.4766,1.4789,7537.3,-0.14153,-0.20711999999999997,1.1415,0.01909127543824311,4.531,5.4993,63.087,4.59226252883204,2.0523,0
5480,0.067245,0.33265,0.31468,2.2972,-24.641,0.0,0.083234,2.0062,0.96492,0.66735,0.34310565151077954,0.1142,1101.9,3.0062,0.083234,0.08626,85.446,0.98127,0.06990299999999999,0.06968971520955106,0.19754,0.6167699999999999,0.28319,22.484,0.71078,5.6717,0.34474,0.08626,140.19,2.6396,1.925,0.33333,0.9649200000000001,0.75741,0.3454483273224724,0.53664,0.11448,0.072445,161.56,76.109,0.2977,1.366,128.76,0.042946,0.04450731666873938,1.6753,0.24259,0.37885,1.5074,1.7108,2.2972,0.34545,0.0,0.65368,0.13495167453360313,4.2717,4.7957,91.764,3.9775753328661523,2.1795,0
5481,-0.039830000000000004,0.30115,0.43354,3.8181,50.701,0.0,-0.039830000000000004,2.3206,0.8146399999999999,0.69885,-0.2589053562142486,-0.029533,-4568.9,3.3206,-0.039830000000000004,-0.048892,162.21,0.91539,0.0,-0.04889276244721596,-0.18112,0.44351999999999997,-0.079888,0,1.0507,3.8939,0.24808,-0.11095,108.39,3.3676,1.7203,0.027968,0.8146399999999999,0.74417,0.034331729352842975,0.64885,0.6365,0,218.45,56.24,-0.11001,1.4648,255.07,-0.015771,-0.019359471668467056,1.9504,0.15384,0.29695,1.6937,1.8035,3396.0,0.36406,-0.056994,0.64737,0.21078915360950126,2.2501,6.49,68.928,5.295371814872595,1.9743,0
5482,0.072533,0.55329,0.06324500000000001,1.1143,-12.756,0.26150999999999996,0.072533,0.80738,1.0177,0.44671000000000005,0.13109400133745414,0.022696,1747.2,1.8074,0.072533,0.014242,16.931,0.97899,0.085827,0.07127149454652648,0.26151,0.44671000000000005,0.20891,0.17151,0.16493,4.5445,0.10651,0.014242,40.357,9.0444,0.15512,0.085827,5.1049,0.44671000000000005,0.08433428318757984,0.024702,0.14114,0.016853,43.208,26.276,0.30703,0.68733,17.231,0.042774,0.04203006779994104,1.1143,0.55329,0.11057,1.1649,1.1649,2215.8,0.017394,0.16237000000000001,0.98261,0.0,21.557,13.891,39.655,1.839360913806503,13.281,0
5483,0.05538200000000001,0.1611,0.7570399999999999,29.771,586.44,0.0,0.064222,5.2072,0.52433,0.8389,2.440694713639646,0.13834,810.65,6.2072,0.064222,0.12248,0.10812,0.9985,0.037464,0.10562432056147848,0.4441,0.74798,0.39538,458.18,3.4942,4.8195,-1.0533,0.12249,20.326,17.957,2.9329,0.051835,0.52433,0.8389,0.0988594968817348,27.139,0.1173,0.071451,48.209,48.101,356.56,29.765,0.11999,0.029148,0.05559094463410449,4.8624,0.026313,0.055688,3.8721,3.8721,49958.0,0.098858,0.066018,0.88574,0.16067111693884847,3375.8,7.5882,18.317,19.926652225135864,2.4202,0
5484,0.093636,0.7834300000000001,0.80606,5.2843,515.98,0.0,0.11437,0.27644,0.65542,0.21656999999999998,0.6078983735516106,0.1745,2500.3,1.2764,0.11437,0.1745,0,1.6167,0.10015,0.14286411766500867,0.24247,0.19952999999999999,0.11952,52218,139.19,4.5497,1.1935,0.1745,122.28,2.9849,0.71684,0.093817,0.65542,0.80811,0.14314027646394678,0.012255,0.26075,0.15281,552.39,552.39,?,5.2843,0,0.10015,0.15280278294833846,1.269,0.18814,0.33501,37.396,139.54,28578.0,0.14314,0.43236,0.83108,2.7487186590940578,?,0.66077,104.78,3.4836823641968753,113.17,0
5485,0.040704000000000004,0.28295,0.15408,1.574,35.114,-0.031756,0.040704000000000004,2.5342,1.1674,0.71705,0.15164294761940245,0.034868,2537.2,3.5342,0.040704000000000004,0.034868,17.284,1.0506,0.0,0.03486722631488779,0.10538,0.24498000000000003,0.14386,0,0.26681,5.3260000000000005,0.092502,0.069735,98.409,3.709,3.5187,0.0020778000000000003,1.1674,0.71986,0.0017798526640397465,0.6581,?,0,76.87,59.585,0.73631,1.3681,20.267,0.0,0.0,1.4932,0.26842,0.26961,1.2417,1.2465,32639.0,0.14716,0.056766,0.86257,0.020263579945610562,21.117,6.1257,83.927,4.349154310409061,2.0215,0
5486,0.37837,0.71132,0.22584,1.4968,10.188,0.057107000000000005,0.37837,0.40584,1.8873,0.28868,0.8323507413436578,0.21922,627.54,1.4058,0.37837,0.20049,34.514,1.272,0.40904,0.20048217029619034,0.7353,0.20951999999999998,0.58164,13.33,0.70666,3.6781,0.26993,0.2112,112.25,3.2517,2.0781,0.40909,1.8873,0.54542,0.21675939172362638,0.45852,0.053354,0.21674,91.282,56.769,2.1203,1.1042,44.066,0.37368,0.19799713876967098,0.95656,0.45458000000000004,0.30753,0.9033,1.7067,1076.2,0.21676,1.3107,0.79951,0.8893584591935704,10.575,6.4296,87.917,4.1517444674204755,5.9054,0
5487,0.068799,0.49898000000000003,0.15461,1.7293,-11.991,0.2116,0.085154,0.93866,1.0457,0.46837,0.4016698113207547,0.054292,1395.7,2.0041,0.085154,0.03543,34.674,1.5914,0.11335999999999999,0.06579229224442956,0.26121,0.46837,0.22874,0.49324,0.2441,4.6299,0.19247,0.03543,33.668,10.841,0.22719,0.11335999999999999,2.4179,0.75534,0.1084058525389691,0.17789,0.10337,0.047167,49.948,15.274,0.30133,0.65232,36.26,0.06802799999999999,0.06505498708998755,0.73473,0.212,0.09224,0.73946,1.1925,6594.0,0.043738,0.14689000000000002,0.95626,0.6824305570382391,10.527,23.896,32.195,4.932547169811322,3.7946,0
5488,0.019903,0.59624,0.13629000000000002,1.2286,13386,0.0,0.019903,0.67717,5.3187,0.40376,0.03338085334764524,0.0070871,5773.6,1.6772,0.019903,0.0037421,3.7325,0.75439,0.037226,0.0037420798315377824,-0.020347,0.37054000000000004,0.063219,2.149,0.50953,3.3536,0.1112,0.0068313,41.193,8.8606,8.8606,0.035578,5.3187,0.40376,0.006689228570891384,0.013721,0.36125,0.0069991,49.709,45.977,0.36594,1.1374,3.7577,0.019435,0.0036540884050613874,1.2286,0.59624,0.11286,1.5095,1.5095,307.66,0.0066893,0.049294,0.99657,0.0,97.789,7.9388,40.918,8.92040118073259,19.885,0
5489,-0.006510600000000001,0.13534000000000002,0.45205,7.4907,254.8,0.0,-0.006510600000000001,6.3889,0.71606,0.86466,-0.0934813198173621,0.084932,812.25,7.3889,-0.006510600000000001,-0.0090923,1.072,2.1825,0.020364,-0.009092254838979975,-0.06144,0.82701,0.44937,0.75449,0.9451,4.0219,0.1627,-0.0053427,36.495,10.001,5.1467,0.019513,0.71606,0.91425,0.027250509733821187,0.33642,0.051445,0.028439,253.98,252.91,-3.0958,7.4605,1.102,-0.046963,-0.06558528614920536,3.8548,0.069646,0.099987,1.8078,1.9114,4754.5,0.027251,-0.007529699999999999,1.0091,0.0759766844771355,340.49,1.4432,35.501,10.281423197312122,1.4971,0
5490,0.18999000000000002,0.22774,0.7406699999999999,4.2523,98.083,0.0,0.23586999999999997,3.391,2.7954,0.7722600000000001,1.0356986036708526,0.087346,340.44,4.391,0.23586999999999997,0.084377,4.1283,0.91877,0.18279,0.06796522858982616,0.65186,0.76907,0.87071,9.5977,23.441,4.2358,0.02074,0.084378,31.862,11.456,11.456,0.18648,2.7954,0.7722600000000001,0.06670959433354798,0.74764,0.039726,0.065389,104.21,100.09,6.0092,4.1135,4.4234,0.17449,0.06242040495099092,4.2523,0.22774,0.087292,24.441,24.441,12748.0,0.06671,0.24602,0.91775,-1.3311962840872359e-16,88.414,3.6469,29.736,12.274523579520505,88.469,0
5491,0.046877999999999996,0.25128,0.36041999999999996,2.4343,25.654,-0.0006841,0.050776,2.7986,1.0004,0.70323,0.20206940464820122,0.029428,886.52,3.9797,0.050776,0.014443,11.811,1.2755,0.038851,0.04685925629748101,0.0040502,0.70323,0.39621,0.11056,0.92817,4.2687,-0.0030849,0.014443,26.1,13.985,0.15462,0.038851,3.5691,0.70323,0.03883546581367453,1.0432,0.090255,0.011051,36.294,24.483,0.41208,1.9816,11.816,-0.013829,-0.013823470611755298,2.4343,0.25128,0.071506,1.811,1.811,6690.9,0.00041141,0.06666,0.99959,0.06468722892936866,30.903,14.908,26.089,3.9812161731932503,9.0535,0
