"Attr1","Attr2","Attr3","Attr5","Attr6","Attr7","Attr9","Attr10","Attr12","Attr13","Attr15","Attr17","Attr18","Attr19","Attr20","Attr21","Attr22","Attr24","Attr25","Attr26","Attr27","Attr29","Attr30","Attr31","Attr32","Attr33","Attr34","Attr35","Attr36","Attr38","Attr39","Attr40","Attr41","Attr42","Attr43","Attr45","Attr46","Attr47","Attr48","Attr49","Attr51","Attr53","Attr54","Attr55","Attr57","Attr58","Attr59","Attr60","Attr61","Attr62","Attr63","Attr64","class"
0.11932,0.74998,-0.083965,-39.148,0.60829,0.14273,1.0943,0.12094,0.19031,0.10817,1730.7,1.3334,0.14273,0.097613,11.013,0.94303,0.12097,0.73344,0.12094,0.17968,0.90535,4.5577,0.42119,0.097613,204.87,1.7817,0.1613,0.12097,1.53,0.12094,0.082734,0.19955,0.18075,0.082734,128.9,2.7044,0.82921,12.052,0.10554,0.072176,0.74998,0.36212,0.36212,-3032.8,0.98656,0.91384,0,33.141,3.0963,187.21,1.9496,4.378,0
0.061373,0.15243,0.26866,32.528,0.24136,0.076771,1.0322,0.77977,0.50365,0.11545,349.94,6.5603,0.076771,0.055746,26.613,1.1313,0.071374,0.30333,0.77977,0.94203,0.53497,4.492,0.089537,0.055746,41.702,8.7526,0.46824,0.071374,1.4777,0.77977,0.051827,0.55272,0.032627,0.051827,89.276,0.61121,2.1038,27.47,-0.010847,-0.0078767,0.15243,1.347,1.347,8340.4,0.078707,0.96879,0,13.715,5.8248,40.4,9.0346,2.3789,0
-0.02897,0.53337,0.70684,9.8947,0,-0.02897,1.1342,0.46663,-0.12649,-0.0075427,-22757,1.8749,-0.02897,-0.025543,216.91,0.67704,-0.0082768,0.08374,0.30171,-0.016039,-0.39997,3.008,0.46944,-0.0072977,72.958,5.0029,2.1483,-0.011686,1.1342,0.77096,-0.010304,0.01246,1.4646,-0.0072977,300.27,-0.042982,1.1434,214.7,-0.028692,-0.025298,0.22904,7.2775,12.024,720.01,-0.062084,1.0254,0.65218,1.6827,4.3786,73.71,4.9519,17.688,0
0.10878,0.4327,0.45468,77.282,0,0.13208,2.0624,0.56729,0.35307,0.076183,1005.2,2.311,0.13208,0.064042,6.7335,1.0783,0.13662,0.52165,0.48415,0.30927,3.333,3.3543,0.17891,0.068817,70.974,5.1427,4.446,0.13856,2.0624,0.62592,0.067187,0.19446,0.089219,0.066247,133.8,2.8592,2.1138,7.2185,0.11159,0.054106,0.37408,3.313,3.6553,1028.1,0.19176,0.93707,0.10334,54.206,2.8725,66.206,5.5131,12.044,0
0.33372,0.15643,0.68714,165.81,0,0.41251,1.6628,0.84357,2.871,0.25923,132.46,6.3926,0.41251,0.24808,8.9024,1.4222,0.41599,0.61645,0.76709,2.2519,119.67,2.936,0.0020906,0.25017,37.068,9.8468,9.0444,0.24797,1.6628,0.84357,0.14913,1.0887,0.012,0.25017,148.03,8.2286,5.5,10.463,0.39745,0.23902,0.14368,4.9863,4.9863,593,0.3956,0.77943,0,41,2.6234,31.54,11.573,9.8288,0
0.11185,0.76418,0.20234,9.9511,0,0.12547,2.9708,0.23582,0.16418,0.078334,1198.6,1.3086,0.12547,0.042233,13.659,1.223,0.13201,0.22609,0.18257,0.2867,17.447,2.9727,0.24711,0.044617,96.375,3.7873,3.7873,0.076629,2.9708,0.23582,0.025794,0.057824,0.10646,0.044437,113.32,1.006,1.1193,14.021,0.024766,0.0083366,0.76418,7.0439,7.0439,189.99,0.47429,0.95855,0,26.722,3.6624,93.889,3.8876,88.739,0
0.013882,0.14159,0.16913,13.013,-0.0025728,0.023516,0.85984,0.85841,0.16609,0.071985,834.94,7.0628,0.023516,0.02735,57.353,1.2516,0.027873,0.033773,0.023198,0.36911,4.1148,4.2259,0.15964,0.030772,62.318,5.857,5.857,0.030559,0.85984,0.85841,0.03554,0.068903,0.071236,0.032416,127.76,0.10274,1.2403,59.467,-0.010507,-0.01222,0.14159,1.2454,1.2454,2845.2,0.016171,0.97294,0,6.3641,5.1842,60.103,6.0729,1.2474,0
-0.20335,0.22759,0.68004,111.99,-0.41945,-0.20934,0.92786,0.74084,-0.91981,-0.10228,-482.64,4.3938,-0.20934,-0.1244,25.959,0.94498,-0.21712,-0.41152,0.74084,-0.72991,-1.1971,4.0576,-0.1151,-0.1244,45.802,7.969,-0.95397,-0.21712,1.7148,0.74084,-0.12902,1.885,-0.041594,-0.12902,103.81,-1.699,3.4621,24.087,-0.25434,-0.15114,0.22759,8.0202,8.0202,7765.7,-0.27448,1.0777,0,14.06,4.6886,49.363,7.3941,18.218,0
0.033441,0.12554,0.18309,25.257,0.22366,0.033441,1.0288,0.76583,0.26638,0.087286,640.05,7.9656,0.033441,0.040772,57.355,1.2292,0.034095,0.22366,0.76583,0.57027,0.42765,4.4826,0.14592,0.040772,57.474,6.3507,0.27159,0.034095,0.83613,0.76583,0.041569,0.054219,0.057129,0.041569,134.32,0.25947,1.4318,59.005,-0.0040556,-0.0049447,0.12554,1.1077,1.1077,5562.7,0.043666,0.97203,0,6.3639,4.7427,55.867,6.5334,1.1863,0
0.10934,0.7343,0.1401,-16.158,0,0.10934,4.2009,0.2657,0.14928,0.030303,2105.4,1.3618,0.10934,0.026028,26.953,1.0504,0.11774,0.45297,0.10934,0.17336,12.588,3.4809,0.16286,0.027313,65.406,5.5806,5.5668,0.1132,4.2009,0.2657,0.026946,0.085601,0.18038,0.028026,70.368,0.35249,0.76777,27.699,0.099779,0.023752,0.73249,2.0853,2.0853,424,0.41153,0.97407,0,13.542,8.4072,63.643,5.7351,32.97,0
-0.015829,0.41848,0.58393,-10.676,0,-0.015829,3.7561,0.58152,-0.038044,-0.00012852,-316410,2.3896,-0.015829,-0.0042143,60.36,1.3306,0,-0.084974,0.33873,-0.0011536,0,2.5493,0.11141,-0.0084285,55.909,6.5285,6.4909,1.4116e-05,3.7561,0.58152,3.758e-06,0.10307,0.90897,0,93.008,-0.025484,0.91056,83.465,-0.015346,-0.0040857,0.41607,2.5327,2.8623,206.84,-0.02722,0.72489,0,6.0471,11.18,40.432,9.0275,2.3489,0
0.08028,0.71005,-0.075989,-30.497,-0.077762,0.10117,3.0939,0.28995,0.1574,0.060794,1377.9,1.4083,0.10117,0.0327,19.574,1.4682,0.11025,0.046484,0.071324,0.23548,11.976,3.7994,0.22387,0.03362,78.019,4.6784,4.235,0.086809,3.0939,0.28995,0.028058,0.03562,0.12004,0.035636,64.164,0.48387,0.62365,20.139,0.023333,0.0075417,0.64276,0.66928,0.66928,-478.79,0.27688,0.96813,0,18.648,8.1856,75.83,4.8134,7.1415,0
-0.017355,0.59617,-0.14511,-189.11,-0.095107,-0.017355,0.81266,0.40383,-0.041465,0.072852,3675.5,1.6774,-0.017355,-0.021356,54.912,1.1722,0,-0.2162,0.07778,0.099307,0,4.5667,0.7167,-0.048364,260.34,1.402,0.9843,0.0083262,0.81266,0.57567,0.010246,0.034392,0.25957,0,116.35,-0.14195,0.36119,76.047,-0.076559,-0.094208,0.41855,0.55581,0.79231,-5351.1,-0.042976,0.7536,0.4255,6.647,5.9414,187.99,1.9416,1.1185,0
0.13311,0.63596,0.36462,74.692,0,0.16455,1.8436,0.36404,0.25899,0.089259,1410.6,1.5724,0.16455,0.089259,3.514,1.648,0.1717,0.23644,0.21307,0.20931,23.993,2.5201,0.3374,0.091763,138.72,2.6312,2.6289,0.17173,1.8436,0.36404,0.093152,0.021941,0.12346,0.093136,195.23,7.4998,1.5459,3.875,0.1717,0.093136,0.63538,7.3993,1.2807,120.75,0.36565,0.91075,0,103.87,1.9039,125.8,2.9015,13.455,0
0.27876,0.36199,0.53237,65.316,0.66992,0.34571,1.1684,0.58883,0.95504,0.14789,375.56,2.7625,0.34571,0.14532,24.928,1.0425,0.34672,0.84429,0.58883,0.78691,1.7029,4.2632,0.05981,0.14532,64.895,5.6245,0.95781,0.34672,2.4082,0.58883,0.14574,0.61137,0.033732,0.14574,103.27,1.7157,2.0219,29.126,0.34062,0.14318,0.36199,5.574,5.574,9760.1,0.47341,0.85585,0,14.642,4.6593,55.54,6.5718,22.519,0
-0.12873,0.59063,-0.27287,-103.53,-0.19225,-0.13231,0.92262,0.39982,-0.24072,-0.026355,-5521.8,1.6931,-0.13231,-0.089312,37.971,0.90092,-0.10535,-0.17979,0.39982,-0.060045,-0.65613,3.9638,0.3957,-0.089312,124.94,2.9214,-0.17837,-0.10535,1.5299,0.44083,-0.071117,0.022597,-1.6065,-0.071117,65.127,-0.83531,0.22313,35.032,-0.19862,-0.13407,0.54962,0.55281,0.60951,-2510.4,-0.32197,1.0839,0.10258,9.6127,13.441,135.42,2.6953,2.0482,0
0.011132,0.46129,0.20272,-55.619,0.035475,0.012128,1.0236,0.50268,0.031037,0.040781,3053,2.1678,0.012128,0.0089682,106.12,0.92839,0.043081,0.051361,0.50268,0.1174,0.32608,4.3489,0.32894,0.0089682,107.96,3.381,0.093391,0.043081,1.396,0.5732,0.031856,0.060041,0.17614,0.031856,153.85,0.028313,0.51262,108.62,5.8659e-05,4.3376e-05,0.39077,1.2366,1.41,4527.1,0.022145,0.97695,0.1403,3.4396,7.6468,105.47,3.4607,3.3267,0
0.024896,0.68849,0.15623,-8.8095,0,0.030664,0.94127,0.31151,0.070431,0.057431,4648.7,1.4524,0.030664,0.032577,67.671,0.92799,0.037139,0.041182,0.24051,0.07014,1.0976,3.6093,0.71569,0.054412,174.94,2.0864,1.3194,0.032902,0.94127,0.56456,0.034955,0.041817,0.37912,0.039456,222.35,0.14266,0.95801,70.122,0.013744,0.014602,0.43537,0.76275,1.3824,635.42,0.079922,0.96898,0.81235,5.3938,2.3598,168.82,2.162,2.3048,0
0.065219,0.33603,0.26761,-15.032,0.22221,0.073038,1.0602,0.64347,0.22151,0.077276,1052.8,2.9759,0.073038,0.04845,77.448,1.3841,0.083997,0.28819,0.64347,0.32341,0.59072,4.4804,0.20461,0.04845,84.636,4.3126,0.24997,0.083997,1.5192,0.64977,0.055719,0.099675,0.086679,0.055719,136.67,0.20389,0.84148,82.108,0.040541,0.026893,0.32972,1.598,1.6137,8089.3,0.10136,0.94325,0.0098,4.7128,6.1634,79.833,4.572,3.7438,0
0.10241,0.12536,0.20334,36.867,0,0.12847,1.2473,0.87464,1.0469,0.11737,312.54,7.9771,0.12847,0.103,23.011,1.2417,0.1265,0.31964,0.78496,0.95997,96.947,3.5592,-0.010279,0.103,40,9.125,8.9322,0.12756,1.2473,0.87464,0.10227,1.2228,0.02893,0.10142,51.503,1.3024,2.0163,25.632,0.10857,0.087046,0.12271,1.2978,1.2978,736.93,0.11709,0.89728,0,15.862,12.81,35.909,10.164,1.8507,0
0.075502,1.0594,-0.30599,117.64,-0.15435,0.075502,2.4665,-0.059393,0.071269,0.7506,208.86,0.94394,0.075502,0.030611,40.591,0.34368,0,-0.078844,-0.078845,1.7476,0,3.41,0.42307,0.061223,4.7266,0,0,0.021959,2.4665,-0.059393,0.008903,0.015011,0.019885,0,109.14,0.27526,0.45225,3.6293,-1.7758,-0.71999,1.0594,-0.24086,-0.24086,-786.54,-1.2712,0.041787,0,8.992,5.3248,156.77,2.3282,10.002,0
0.23472,0.3047,0.44196,-98.108,0,0.28893,0.91604,0.6953,1.176,0.34175,355.25,3.2819,0.28893,0.31541,239.87,0.84832,0.29792,0.88126,0.22092,0.84952,22.627,4.0362,0.32885,0.32978,145.27,2.5126,2.0259,0.29873,0.91604,0.73363,0.32611,0.020614,0.031538,0.32522,271.98,0.38989,0.34855,355.95,0.27378,0.29888,0.24569,2.226,2.3487,4803.7,0.33758,0.68644,0.055134,1.5216,11.37,97.896,3.7284,2.9327,0
0.19099,0.37957,0.36457,44.183,0.35846,0.23373,1.1217,0.57491,0.74398,0.15523,514.42,2.6346,0.23373,0.13472,37.243,1.0266,0.21628,0.43345,0.57491,0.59693,1.3983,5.2858,0.17977,0.13472,74.134,4.9235,0.56982,0.21628,1.8121,0.64031,0.12466,0.22199,0.049545,0.12466,128.12,1.0789,1.597,41.774,0.1807,0.10415,0.31416,1.7895,1.9931,70400,0.33222,0.89153,0.11377,9.8006,4.0165,66.093,5.5225,5.4003,0
0.14504,0.25714,0.48087,39.188,0,0.18337,1.7583,0.74286,0.95493,0.11322,471.47,3.8889,0.18337,0.10429,64.113,1.2979,0.19015,0.81573,0.66456,0.62511,6.5472,3.6503,0.11812,0.10736,44.421,8.2168,6.1359,0.1805,1.7583,0.77133,0.10266,0.26783,0.041639,0.10814,129.01,0.4696,1.8958,71.448,0.17444,0.099209,0.19202,2.271,2.358,2149.5,0.19525,0.89847,0.038327,5.693,5.6247,39.861,9.1569,5.3754,0
-0.060612,0.53336,0.27217,-46.337,0,-0.050919,1.1404,0.46664,-0.13084,-0.021463,-7953.4,1.8749,-0.050919,-0.044648,138.56,0.75905,-0.0046607,-0.16722,0.44928,-0.064066,-0.099468,4.3956,0.42902,-0.022106,111.98,3.3013,2.4088,-0.12798,1.2807,0.5585,-0.11222,0.11637,0.81625,-0.0040868,197.17,-0.14,1.2288,122.99,-0.031102,-0.027272,0.38917,1.3779,1.6492,6767,-0.12989,1.0032,0.19686,2.6342,6.2278,124.55,2.9304,3.3676,1
0.19449,0.42222,0.28818,15.744,0.20007,0.19449,2.677,0.57778,2.0169,0.10325,557.57,2.3684,0.19449,0.072651,24.474,1.1997,0.21953,0.58703,0.39456,0.65462,8.1656,3.2694,0.12137,0.072651,14.322,25.485,5.8204,0.21953,2.677,0.7209,0.082005,1.0589,0.04669,0.082005,38.518,1.0835,2.1271,26.66,0.13762,0.051409,0.096429,0.93889,1.1715,535.92,0.33662,0.9274,0.2477,14.914,25.989,13.148,27.762,4.3502,0
0,0.5109,0.18048,1376.1,0.092457,0.062284,1.0934,0.4891,0.22837,0.097128,1756,1.9573,0.062284,0.056966,32.639,1.0811,0.073749,0.13941,0.31985,0.08595,5.7625,5.3828,0.4569,0.056966,145.84,2.5091,1.3394,0.062657,1.0934,0.72727,0.057307,0.063237,0.14474,0.067452,145.54,0,1.3033,52.15,0.029838,0.02729,0.27273,0.8945,1.3301,43575,0,0.63757,0.48694,11.183,3.233,91.046,4.009,1.9996,0
0.0090009,0.68332,0.062151,-7.9422,0.04023,0.011403,1.0758,0.21873,0.038159,0.068978,6704.3,1.4635,0.011403,0.021143,41.143,1.0261,0.048297,0.054491,0.21873,0.050928,0.96338,4.4966,1.2599,0.021143,217.56,1.6777,0.070681,0.048297,0.55682,0.60323,0.089552,0.05247,0.30319,0.089552,233.68,0.14806,1.0045,44.261,0.022499,0.041716,0.29882,0.34228,0.94397,1949.9,0.041151,0.92956,1.7579,8.8714,1.8957,202.23,1.8049,0.84396,0
0.012841,0.51245,0.35962,57.637,0,0.015608,1.1743,0.48755,0.030458,0.021921,7266.5,1.9514,0.015608,0.013292,54.237,0.67717,0.011068,0.19975,0.47928,0.044831,15.961,3.7815,0.19704,0.013834,160.77,2.2703,2.2703,0.01083,1.1743,0.48755,0.0092227,0.54943,0.80573,0.0094254,183.55,0.073592,1.3613,54.742,0.00093553,0.0007967,0.51245,3.811,3.811,2174.6,0.026338,0.98685,0,6.7297,2.8226,159.29,2.2915,9.1787,0
0.071738,0.092129,0.23213,44.545,0.22545,0.087156,1.1001,0.8956,1.5982,0.1168,304.12,10.854,0.087156,0.092069,45.978,1.0541,0.090763,0.27152,0.8956,1.0328,1.0547,5.3379,0.069576,0.092069,23.131,15.779,0.98518,0.090763,0.97678,0.93319,0.095878,0.65236,0.026528,0.095878,96.814,0.6016,3.0701,50.58,0.067348,0.071143,0.054534,1.2555,1.3082,50542,0.080101,0.90902,0.041977,7.9386,7.1799,21.027,17.359,1.3271,0
0.12007,0.6214,0.037466,-10.036,0.21637,0.14859,1.0368,0.34582,0.28676,0.050006,1187.2,1.6093,0.14859,0.038891,12.898,1.0816,0.14377,0.26913,0.34582,0.26157,0.39016,3.8785,0.12241,0.038891,51.325,7.1116,0.23137,0.14377,3.8438,0.44905,0.037631,0.30442,0.1097,0.037631,38.012,0.88935,0.81175,13.373,0.10131,0.026516,0.51817,0.77823,1.0105,283.21,0.34721,0.9645,0.29852,28.299,14.534,49.503,7.3733,8.5979,0
0.017989,0.68766,-0.0056778,-9.1152,0,0.017989,1.8861,0.31234,0.030151,0.031079,4281.9,1.4542,0.017989,0.0095379,6.6606,1.1795,0.02782,0.15973,0.018174,0.085242,2.2158,4.3401,0.35669,0.01544,116.8,3.1249,2.7113,0.021602,1.8861,0.39375,0.011453,0.035214,0.33488,0.01475,110.3,0.52268,0.9328,6.7378,-0.012809,-0.0067912,0.59664,0.7636,0.96264,-124.23,0.057596,0.99051,0.26066,54.8,3.5218,115.46,3.1611,4.6111,0
-0.27449,0.87401,-0.57404,-136.24,-0.58462,-0.27449,1.7318,0.12599,-0.31406,-0.077286,-2383.5,1.1442,-0.27449,-0.1585,27.877,0.90578,-0.27425,-0.49658,-0.8382,-0.15314,-1132.8,3.3071,0.50453,-0.1585,156.27,2.3356,2.3356,-0.30958,1.7318,0.12599,-0.17876,0.015218,-0.21805,-0.15836,60.42,-2.0753,0.19188,23.649,-0.4149,-0.23958,0.87401,0.17998,0.17998,-1164.2,-2.1787,1.1514,0,13.093,11.216,184.21,1.9814,2.4739,0
-0.094798,0.79083,-0.31023,-134.96,-0.41744,-0.094798,0.72317,0.20917,-0.13023,0.15934,2505.1,1.2645,-0.094798,-0.13109,0.060988,1.899,-0.098602,-0.26875,-0.22238,0.1457,-6.7846,4.1431,0.82686,-0.11099,251.31,1.4524,1.3369,-0.33408,0.72317,0.20917,-0.46196,0.27494,0.23658,-0.13635,109.81,-784.52,0.57365,0.041717,-0.30863,-0.42677,0.72792,0.35921,0.35921,-4313.2,-0.45321,1.0942,0,5984.8,3.3259,367.4,0.99347,1.2419,0
-0.068406,1.7463,-1.0612,-222.11,-0.94612,-0.068406,2.5972,-0.7463,-0.039172,-0.01098,-22352,0.57264,-0.068406,-0.026338,72.798,1.4906,-0.011329,-0.39378,-1.0145,-0.01633,-0.18061,2.7959,0.67237,-0.02576,244.27,1.4942,1.4942,-0.012161,2.5972,-0.7463,-0.0046822,0.0035249,2.0381,-0.0043618,95.419,-0.13206,0.095699,72.459,-0.051218,-0.01972,1.7463,-2.3702,-2.3702,-663.19,0.09166,1.0263,0,5.0139,16.136,245.41,1.4873,8.2486,0
0.0037986,0.67548,0.02997,-68.815,-0.028555,0.0037986,1.4903,0.32452,0.0073199,0.026824,6167.3,1.4804,0.0037986,0.0025489,73.913,1.4435,0.010974,-0.025037,-0.024757,0.059183,0.50979,4.0696,0.44364,0.016993,128.03,2.8577,2.1955,0.010802,1.5083,0.48106,0.0072481,0.036744,0.47752,0.0073636,129.77,0.012587,0.47621,74.277,-0.025204,-0.016912,0.51894,0.71942,1.0664,351.81,0.011705,0.99748,0.48236,4.9383,6.5348,127.1,2.8718,3.3038,1
-0.03454,0.60701,0.12148,-41.854,0,-0.03454,2.9134,0.39299,-0.066082,-0.0118,-6444.9,1.6474,-0.03454,-0.011855,46.673,1.0851,0,-0.044769,0.24249,-0.056634,0,3.4051,0.20191,-0.023711,81.872,4.4582,3.8389,0.0059189,2.9134,0.39299,0.0020316,0.07383,124.52,0,75.867,-0.092714,0.51967,58.354,-0.00016249,-5.5773e-05,0.52268,1.1044,1.1044,308.76,-0.087888,0.80523,0,7.8204,12.502,65.482,5.574,8.1875,0
0.073571,0.18688,0.51872,37.873,0.21412,0.08813,1.0556,0.78131,0.47158,0.076329,507.13,5.3509,0.08813,0.050011,71.437,1.2572,0.10944,0.26847,0.78131,0.64184,0.65557,4.2566,0.023679,0.050011,40.859,8.9331,0.58562,0.10944,1.8143,0.78131,0.062106,0.79318,0.039431,0.062106,115.45,0.21332,1.9301,75.406,0.063066,0.035788,0.18688,2.6539,2.6539,9365.3,0.094164,0.94736,0,5.1094,8.2936,38.709,9.4294,5.9858,0
0.0023574,0.52683,-0.031891,-72.859,0.0023574,0.0038216,1.0034,0.46276,0.007608,0.025542,5453.9,1.8982,0.0038216,0.0027685,56.348,1.0182,0.044677,0.0038216,0.46276,0.064145,-1.0367,4.5082,0.3801,0.0027685,133.27,2.7387,0.084805,0.044677,1.4281,0.48728,0.032366,0.058147,0.22756,0.032366,116.67,0.011062,0.51227,56.541,0.013241,0.0095926,0.50231,0.87383,0.92013,-1027.6,0.0050941,0.9966,0.052974,6.4776,6.0513,132.82,2.7481,2.6066,1
0.029545,0.38182,0.34773,35.615,0,0.029545,3.6091,0.61818,0.077381,0.0081864,4716.9,2.619,0.029545,0.0081864,0,0.93909,0,182.81,0.275,0.077381,0,-0.35655,0.10579,0.018262,40.989,8.9048,8.9048,0.0022727,3.6091,0.61818,0.00062972,0.029762,-0.043188,0,72.632,-5.6275,1.9107,0,0,0,0.38182,2.2857,2.2857,0.153,0.047794,0.94647,0,5.145,5.0253,38.615,9.4524,13.345,0
-0.17227,0.58716,0.39346,41.696,0.10691,-0.16473,1.0916,0.40618,-0.45214,-0.075788,-1721.3,1.7031,-0.16473,-0.10027,45.634,0.52462,0.071051,0.14864,0.40618,-0.22489,0.47213,4.29,0.26716,-0.10027,88.366,4.1305,0.12101,0.071051,1.667,0.62901,0.04325,0.45752,0.17348,0.04325,131.33,-0.83874,1.5162,49.817,0.030827,0.018765,0.36433,1.677,2.597,7671,-0.42412,0.91605,0.54859,7.9984,4.2592,80.948,4.5091,6.7826,0
-0.27346,1.6652,-0.72138,-220.33,-1.8319,-0.27346,0.97078,-0.66524,-0.16421,-0.21858,-2864.5,0.60051,-0.27346,-0.28169,0,0.43122,-0.27344,-2.1054,-1.5405,-0.12742,-4799.7,1.7568,0.81669,-0.28169,488.57,0.74708,0.74708,-0.27328,0.97078,-0.66524,-0.28151,0.52541,-0.26162,-0.28167,25.918,0.075263,0.5668,0,-0.3347,-0.34478,1.6652,-11.847,-11.847,-41.211,0.41106,1.2817,0,6.3011,14.083,626.11,0.58297,17.288,0
-0.014459,0.4043,0.02224,-34.294,-0.016211,-0.010918,1.005,0.5957,-0.027005,0.023931,2701,2.4734,-0.010918,-0.0047824,36.101,1.0646,0.00038016,0.0013364,0.5957,0.12638,0.0016735,3.9727,0.14949,-0.0047824,64.961,5.6187,0.0009403,0.00038016,2.2904,0.5957,0.00016652,0.17214,0.2016,0.00016652,57.067,-0.064032,0.49649,36.282,-0.065173,-0.028547,0.4043,1.0388,1.0388,208.85,-0.024272,0.99503,0,10.11,17.409,64.638,5.6468,3.9811,0
0.0033162,1.1251,0.044415,-61.473,-0.44454,0.0033162,1.9555,-0.12507,0.0052247,0.020643,10173,0.88883,0.0033162,0.0016959,68.533,0.8891,0.0043422,-0.20783,-0.44123,0.035879,0.1661,3.4927,0.55973,0.014341,118.3,3.0853,1.7406,-0.0028464,1.9555,0.36391,-0.0014556,0.056506,0.90603,0.0022206,120.07,0.0090322,0.49152,68.433,-0.032708,-0.016726,0.63473,-0.3898,1.1342,138.1,-0.026515,0.99834,-3.9097,5.3259,7.082,118.48,3.0808,6.0945,0
0.047186,0.36606,0.48333,45.16,0,0.06025,2.711,0.63394,0.17405,0.069399,710.18,2.7318,0.06025,0.022225,16.808,0.72984,0.05827,0.60072,0.62658,0.47827,28.737,3.832,0.063755,0.022973,46.205,7.8996,7.4702,-0.023576,2.711,0.64134,-0.0086965,0.6492,0.065546,0.021494,81.425,0.37798,2.0356,16.663,-0.069618,-0.02568,0.34616,3.718,3.7614,3283.2,0.074433,0.9785,0.011673,21.716,5.6486,46.607,7.8315,15.9,0
0,0.39109,0.19071,0.039653,0,38.618,1704.8,0.60891,128.27,0.025634,3.2666,2.5569,38.618,0.022653,0.0014509,0.8198,38.618,299.18,0,12.995,131830,0.0141,0.00022941,0.022653,0.065954,5534.1,4260.2,38.618,1704.8,0.65828,0.022653,0.0032154,0.00029832,0.022653,0.10508,0,1.6109,0.0014845,33.535,0.019672,0.30106,1.1981,1.2952,0.197,0,0.97735,0.081081,251570,3522,0.06446,5662.4,3354.3,0
0.0054856,0.63253,0.092031,-1866.5,0,0.0064519,1.7629,0.36747,0.015488,0.0036598,35784,1.581,0.0064519,0.0036598,47.326,1.2594,0.018231,0.023505,0.31444,0.0086725,1.1361,4.7146,0.35166,0.01276,119.08,3.1141,2.0509,-0.002415,1.7629,0.55633,-0.0013699,0.036496,1.1565,0.010342,102.15,0.023999,0.67221,64.314,0.018231,0.010342,0.41657,0.7478,1.1321,4770.5,0.014928,0.74496,0.51394,7.7125,6.6571,86.248,4.232,3.5876,0
0.16176,0.53587,0.28762,81.898,0,0.18851,1.0829,0.46413,0.89917,0.22303,809.83,1.8661,0.18851,0.17407,42.374,1.1029,0.19199,0.63423,0.43511,0.40079,14.7,4.3154,0.34886,0.17671,112.52,3.5035,1.3706,0.40284,1.0829,0.4785,0.372,0.84587,0.072906,0.17729,107.84,1.2866,1.7723,62.476,0.13897,0.12833,0.20965,0.92322,0.95179,2.3719,0.34851,0.63804,0.030954,8.6137,5.5758,70.662,5.1654,2.154,0
0.0016026,0.42708,0.066506,-4.2618,0,0.0088141,2.274,0.57292,0.020716,0.023256,2947.7,2.3415,0.0088141,0.003876,12.604,1.2715,-0.065705,0.21474,0.53205,0.10694,-10.25,3.0962,0.13143,0.003876,66.216,5.5122,5.4916,-0.071314,2.274,0.57292,-0.03136,0.3371,-0.65802,-0.028894,55.946,0.020408,0.97175,12.221,-0.10978,-0.048273,0.42548,1.1278,1.1278,83,0.0027972,0.99627,0,28.959,8.4214,68.293,5.3446,4.4763,0
0.061608,0.35518,0.34237,-4193.2,0,0.076485,1.2385,0.64482,0.26285,0.112,934.58,2.8154,0.076485,0.061755,151.63,0.9418,0.092109,0.2536,0.48341,0.34866,5.8442,3.9962,0.27671,0.073002,91.006,4.013,3.2877,0.071478,1.2385,0.67245,0.057712,0.049044,0.07671,0.07437,182.45,0.11974,0.40837,160.83,0.029877,0.024123,0.29098,1.7587,1.8341,3393.9,0.095543,0.95556,0.042863,2.4071,11.845,85.754,4.2563,3.3779,0
0.012417,0.3276,0.022703,792.44,0,0.01542,0.035329,0.6724,20.825,0.59287,5708.7,3.0525,0.01542,0.43646,0,1.8462,0.017757,0.10264,0.4516,0.05477,7.5963,2.8321,9.1715,0.43646,15.054,24.815,0.056087,0.017376,0.035329,0.6724,0.49183,4.833,0.469,0.50262,205.24,-2.2703,31.662,0,0.012231,0.34621,0.00074043,0.68855,0.68855,15.423,0.018466,0.58625,0,26.68,1.7784,7.6498,47.714,0.036177,0
0.067345,0.13324,0.44637,72.472,0,0.083407,1.9908,0.86676,0.62598,0.058557,417.18,7.505,0.083407,0.041896,11.299,1.1072,0.085732,0.3101,0.84508,0.75436,20.989,3.3842,0.0092498,0.042996,25.478,14.326,14.326,0.081963,1.9908,0.86676,0.041171,0.91544,0.037354,0.043064,83.904,1.0928,3.8875,11.784,0.052563,0.026403,0.13324,2.0618,2.0618,1081.1,0.077697,0.95828,0,32.305,5.0272,24.429,14.941,4.7357,0
-0.13287,0.80542,-0.3301,-35.469,-0.66732,-0.13287,4.4669,0.19458,-0.16497,-0.019557,-3365.2,1.2416,-0.13287,-0.029745,10.82,0.88659,-0.056141,-0.63058,-0.079148,-0.10846,-0.72738,2.2617,0.17942,-0.012466,62.022,5.885,5.885,-0.27298,4.4669,0.19458,-0.06111,0.004907,-2.5255,-0.012568,38.516,-1.0034,0.42574,10.197,-0.10165,-0.022756,0.80542,0.37086,0.37086,-60.303,-0.68286,1.0284,0,33.733,13.179,65.812,5.5461,8.5138,0
