"Attr1","Attr2","Attr3","Attr4","Attr5","Attr6","Attr7","Attr8","Attr9","Attr10","Attr12","Attr13","Attr15","Attr17","Attr18","Attr19","Attr20","Attr21","Attr22","Attr23","Attr24","Attr25","Attr26","Attr27","Attr28","Attr29","Attr30","Attr31","Attr32","Attr33","Attr34","Attr35","Attr36","Attr38","Attr39","Attr40","Attr41","Attr42","Attr43","Attr44","Attr45","Attr46","Attr47","Attr48","Attr49","Attr50","Attr51","Attr52","Attr53","Attr54","Attr55","Attr56","Attr57","Attr58","Attr59","Attr60","Attr61","Attr62","Attr63","Attr64","class"
0.23472,0.3047,0.44196,"2.7988","-98.108",0,0.28893,"2.2819",0.91604,0.6953,1.17599413895559,"0.34175","355.25","3.2819",0.28893,"0.31541","239.87","0.84832",0.29792,0.25623335225536,"0.88126",0.22092,"0.84952","22.627","1.4149",4.0362,"0.32885","0.32978","145.27","2.5126","2.0259",0.29873,0.91604,0.73363,0.326110213527794,"0.020614","0.031538","0.32522","271.98","32.103","0.38989","0.34855","355.95",0.27378,0.298873411641413,"2.2568",0.24569,"0.398","2.226","2.3487",4803.7,"0.32611","0.33758","0.68644",0.0848698403566805,"1.5216","11.37","97.896",3.7284382758761,"2.9327",0
0.19099,0.37957,0.36457,"2.1604","44.183",0.35846,0.23373,"1.5146",1.1217,0.57491,0.743983957219251,"0.15523","514.42","2.6346",0.23373,"0.13472","37.243","1.0266",0.21628,0.170268342694125,"0.43345",0.57491,"0.59693","1.3983","1.1348",5.2858,"0.17977","0.13472","74.134","4.9235","0.56982",0.21628,1.8121,0.64031,0.192814478024427,"0.22199","0.049545","0.12466","128.12","90.875","1.0789","1.597","41.774",0.1807,0.161094766871713,"1.7882",0.31416,"0.20311","1.7895","1.9931",70400,"0.10847","0.33221999999999996","0.89153",0.1929519403037,"9.8006","4.0165","66.093",3.57047364400306,"5.4003",0
0.14504,0.25714,0.48087,"3.5042","39.188",0,0.18337,"2.8889",1.7583,0.74286,0.954952609103218,"0.11322","471.47","3.8889",0.18337,"0.10429","64.113","1.2979",0.19015,0.0824887675595746,"0.81573",0.66456,"0.62511","6.5472","1.4701",3.6503,"0.11812","0.10736","44.421","8.2168","6.1359",0.1805,1.7583,0.77133,0.102655974520844,"0.26783","0.041639","0.10814","129.01","64.893","0.4696","1.8958","71.448",0.17444,0.0992094636865154,"2.6168",0.19202,"0.1217","2.271","2.358",2149.5,"0.10266","0.19525","0.89847",0.0876612013030718,"5.693","5.6247","39.861",9.15685866055619,"5.3754",0
-0.060612,0.53336,0.27217,"1.6994","-46.337",0,-0.050919,"0.8749",1.1404,0.46664,-0.130839992805201,"-0.021463","-7953.4","1.8749",-0.050919,"-0.044648","138.56","0.75905",-0.0046607,-0.0531497720098211,"-0.16722",0.44928,"-0.064066","-0.099468","0.80368",4.3956,"0.42902","-0.022106","111.98","3.3013","2.4088",-0.12798,1.2807,0.5585,-0.112223781129428,"0.11637","0.81625","-0.0040868","197.17","58.609","-0.14","1.2288","122.99",-0.031102,-0.0272728867064188,"1.24",0.38917,"0.30291","1.3779","1.6492",6767,"-0.11226","-0.12989","1.0032",0.308996228355906,"2.6342","6.2278","124.55",2.93033892643318,"3.3676",1
0.19449,0.42222,0.28818,"3.9886","15.744",0.20007,0.19449,"1.3684",2.677,0.57778,2.01692436922503,"0.10325","557.57","2.3684",0.19449,"0.072651","24.474","1.1997",0.21953,0.0726522226372805,"0.58703",0.39456,"0.65462","8.1656","0.4683",3.2694,"0.12137","0.072651","14.322","25.485","5.8204",0.21953,2.677,0.7209,0.082005976839746,"1.0589","0.04669","0.082005","38.518","14.044","1.0835","2.1271","26.66",0.13762,0.0514082928651475,"0.9109299999999999",0.096429,"0.039239","0.93889","1.1715",535.92,"0.082005","0.33662","0.9274",0.563866869742809,"14.914","25.989","13.148",27.7613580976677,"4.3502",0
0,0.5109,0.18048,"1.6618","1376.1",0.092457,0.062284,"0.95735",1.0934,0.4891,0.228372382942837,"0.097128","1756","1.9573",0.062284,"0.056966","32.639","1.0811",0.073749,0,"0.13941",0.31985,"0.08595","5.7625","0.33007",5.3828,"0.4569","0.056966","145.84","2.5091","1.3394",0.062657,1.0934,0.72727,0.0573047375160051,"0.063237","0.14474","0.067452","145.54","112.9","0","1.3033","52.15",0.029838,0.0272891896835559,"0.88709",0.27273,"0.39855","0.8945","1.3301",43575,"0.3757","0.0","0.63757",0.486955632794929,"11.183","3.233","91.046",4.00909324240091,"1.9996",0
0.0090009,0.68332,0.062151,"1.208","-7.9422",0.04023,0.011403,"0.3201",1.0758,0.21873,0.0381600963790911,"0.068978","6704.3","1.4635",0.011403,"0.021143","41.143","1.0261",0.048297,0.00836670384829894,"0.054491",0.21873,"0.050928","0.96338","0.097258",4.4966,"1.2599","0.021143","217.56","1.6777","0.070681",0.048297,0.55682,0.60323,0.0448940323480201,"0.05247","0.30319","0.089552","233.68","192.54","0.14806","1.0045","44.261",0.022499,0.0209137386131251,"0.52826",0.29882,"0.59605","0.34228","0.94397",1949.9,"0.070442","0.041151","0.92956",2.20568737713162,"8.8714","1.8957","202.23",3.60016063181849,"0.84396",0
0.012841,0.51245,0.35962,"1.7018","57.637",0,0.015608,"0.95142",1.1743,0.48755,0.0304576056200605,"0.021921","7266.5","1.9514",0.015608,"0.013292","54.237","0.67717",0.011068,0.0109350251213489,"0.19975",0.47928,"0.044831","15.961","2.811",3.7815,"0.19704","0.013834","160.77","2.2703","2.2703",0.01083,1.1743,0.48755,0.00922251554117347,"0.54943","0.80573","0.0094254","183.55","129.31","0.073592","1.3613","54.742",0.00093553,0.000796670356808311,"1.7018",0.51245,"0.44046","3.811","3.811",2174.6,"0.0092227","0.026338","0.98685",1.66056723316908e-16,"6.7297","2.8226","159.29",2.29154063811104,"9.1787",0
0.071738,0.092129,0.23213,"5.2567","44.545",0.22545,0.087156,"9.7212",1.1001,0.8956,1.59819562108043,"0.1168","304.12","10.854",0.087156,"0.092069","45.978","1.0541",0.090763,0.0652104354149623,"0.27152",0.8956,"1.0328","1.0547","0.32542",5.3379,"0.069576","0.092069","23.131","15.779","0.98518",0.090763,0.97678,0.93319,0.0825043177892919,"0.65236","0.026528","0.095878","96.814","50.837","0.6016","3.0701","50.58",0.067348,0.0612198891009908,"3.1116",0.054534,"0.063373","1.2555","1.3082",50542,"0.090985","0.080101","0.90902",0.0556788744975436,"7.9386","7.1799","21.027",20.1727362746177,"1.3271",0
0.12007,0.6214,0.037466,"1.0723","-10.036",0.21637,0.14859,"0.55651",1.0368,0.34582,0.286759171700407,"0.050006","1187.2","1.6093",0.14859,"0.038891","12.898","1.0816",0.14377,0.11580825617284,"0.26913",0.34582,"0.26157","0.39016","0.084313",3.8785,"0.12241","0.038891","51.325","7.1116","0.23137",0.14377,3.8438,0.44905,0.138667052469136,"0.30442","0.1097","0.037631","38.012","25.114","0.88935","0.81175","13.373",0.10131,0.0977141203703704,"0.89416",0.51817,"0.14062","0.77823","1.0105",283.21,"0.035497","0.34721","0.9645",0.393297090972182,"28.299","14.534","49.503",2.00088773954494,"8.5979",0
0.017989,0.68766,-0.0056778,"0.99048","-9.1152",0,0.017989,"0.4542",1.8861,0.31234,0.0301505095199785,"0.031079","4281.9","1.4542",0.017989,"0.0095379","6.6606","1.1795",0.02782,0.00953767032500928,"0.15973",0.018174,"0.085242","2.2158","-0.013881",4.3401,"0.35669","0.01544","116.8","3.1249","2.7113",0.021602,1.8861,0.39375,0.0114532633476486,"0.035214","0.33488","0.01475","110.3","103.64","0.52268","0.9328","6.7378",-0.012809,-0.00679126239329834,"0.85938",0.59664,"0.32001","0.7636","0.96264",-124.23,"0.011453","0.057596","0.99051",0.291413203560223,"54.8","3.5218","115.46",3.16120273531778,"4.6111",0
-0.27449,0.87401,-0.57404,"0.34321","-136.24",-0.58462,-0.27449,"0.14415",1.7318,0.12599,-0.314058191553872,"-0.077286","-2383.5","1.1442",-0.27449,"-0.1585","27.877","0.90578",-0.27425,-0.158499826769835,"-0.49658",-0.8382,"-0.15314","-1132.8","-0.82002",3.3071,"0.50453","-0.1585","156.27","2.3356","2.3356",-0.30958,1.7318,0.12599,-0.178761981753089,"0.015218","-0.21805","-0.15836","60.42","32.543","-2.0753","0.19188","23.649",-0.4149,-0.239577318397044,"0.34321",0.87401,"0.42815","0.17998","0.17998",-1164.2,"-0.17876","-2.1787","1.1514",-1.03268733566209e-15,"13.093","11.216","184.21",1.98144185993295,"2.4739",0
-0.094798,0.79083,-0.31023,"0.57381","-134.96",-0.41744,-0.094798,"0.2645",0.72317,0.20917,-0.130231344103748,"0.15934","2505.1","1.2645",-0.094798,"-0.13109","0.060988","1.899",-0.098602,-0.131086743089453,"-0.26875",-0.22238,"0.1457","-6.7846","-0.53276",4.1431,"0.82686","-0.11099","251.31","1.4524","1.3369",-0.33408,0.72317,0.20917,-0.461966066070219,"0.27494","0.23658","-0.13635","109.81","109.75","-784.52","0.57365","0.041717",-0.30863,-0.426773787629465,"0.52817",0.72792,"0.68851","0.35921","0.35921",-4313.2,"-0.46197","-0.45321000000000006","1.0942",0.300760147248649,"5984.8","3.3259","367.4",0.993474557643697,"1.2419",0
-0.068406,1.7463,-1.0612,"0.39233","-222.11",-0.94612,-0.068406,"-0.42736",2.5972,-0.7463,-0.0391719635801409,"-0.01098","-22352","0.57264",-0.068406,"-0.026338","72.798","1.4906",-0.011329,-0.0263383643924226,"-0.39378",-1.0145,"-0.01633","-0.18061","-3.3702",2.7959,"0.67237","-0.02576","244.27","1.4942","1.4942",-0.012161,2.5972,-0.7463,-0.00468235022331742,"0.0035249","2.0381","-0.0043618","95.419","22.621","-0.13206","0.095699","72.459",-0.051218,-0.0197204681965193,"0.39233",1.7463,"0.66924","-2.3702","-2.3702",-663.19,"-0.0046822","0.09166","1.0263",0,"5.0139","16.136","245.41",1.48725877569719,"8.2486",0
0.0037986,0.67548,0.02997,"1.0578","-68.815",-0.028555,0.0037986,"0.48043",1.4903,0.32452,0.00731992137819401,"0.026824","6167.3","1.4804",0.0037986,"0.0025489","73.913","1.4435",0.010974,0.00254888277528014,"-0.025037",-0.024757,"0.059183000000000006","0.50979","0.066441",4.0696,"0.44364","0.016993","128.03","2.8577","2.1955",0.010802,1.5083,0.48106,0.00724820505938402,"0.036744","0.47752","0.0073636","129.77","55.855","0.012587","0.47621","74.277",-0.025204,-0.0169120311346709,"0.81263",0.51894,"0.34993","0.71942","1.0664",351.81,"0.0072481","0.011705","0.99748",0.482373967706151,"4.9383","6.5348","127.1",2.87181562415694,"3.3038",1
-0.03454,0.60701,0.12148,"1.2324","-41.854",0,-0.03454,"0.64743",2.9134,0.39299,-0.0660824978954618,"-0.0118","-6444.9","1.6474",-0.03454,"-0.011855","46.673","1.0851",0,-0.0118555639459051,"-0.044769",0.24249,"-0.056634","0","0.34139",3.4051,"0.20191","-0.023711","81.872","4.4582","3.8389",0.0059189,2.9134,0.39299,0.00203161254891192,"0.07383","124.52","0","75.867","29.194","-0.092714","0.51967","58.354",-0.00016249,-5.57733232649138e-05,"1.0612",0.52268,"0.22431","1.1044","1.1044",308.76,"0.20019","-0.087888","0.80523",0.214585612865467,"7.8204","12.502","65.482",5.57396494987373,"8.1875",0
0.073571,0.18688,0.51872,"3.7756","37.873",0.21412,0.08813,"4.1807",1.0556,0.78131,0.471586044520548,"0.076329","507.13","5.3509",0.08813,"0.050011","71.437","1.2572",0.10944,0.0696959075407351,"0.26847",0.78131,"0.64184","0.65557","1.762",4.2566,"0.023679","0.050011","40.859","8.9331","0.58562",0.10944,1.8143,0.78131,0.103675634710117,"0.79318","0.039431","0.062106","115.45","44.01","0.21332","1.9301","75.406",0.063066,0.0597442212959454,"3.7756",0.18688,"0.11194","2.6539","2.6539",9365.3,"0.052639","0.094164","0.94736",0.040713673189899,"5.1094","8.2936","38.709",5.64854452054795,"5.9858",0
0.0023574,0.52683,-0.031891,"0.93651","-72.859",0.0023574,0.0038216,"0.8784",1.0034,0.46276,0.00760805080527961,"0.025542","5453.9","1.8982",0.0038216,"0.0027685","56.348","1.0182",0.044677,0.00234941199920271,"0.0038216",0.46276,"0.06414500000000001","?","-0.06022",4.5082,"0.3801","0.0027685","133.27","2.7387","0.08480499999999999",0.044677,1.4281,0.48728,0.0445256129160853,"0.058147","0.22756","0.032366","116.67","60.317","0.011062","0.51227","56.541",0.013241,0.0131961331472992,"0.8929299999999999",0.50231,"0.36514","0.87383","0.92013",-1027.6,"0.0034007","0.0050941","0.9966",0.0754818912611286,"6.4776","6.0513","132.82",1.99757122095917,"2.6066",1
0.029545,0.38182,0.34773,"1.9107","35.615",0,0.029545,"1.619",3.6091,0.61818,0.0773793934314598,"0.0081864","4716.9","2.619",0.029545,"0.0081864","0","0.93909",0,0.00818625142002161,"182.81",0.275,"0.077381","0","1.2857",-0.35655,"0.10579","0.018262","40.989","8.9048","8.9048",0.0022727,3.6091,0.61818,0.000629713779058491,"0.029762","?","0","72.632","72.632","?","1.9107","0",0,0,"1.9107",0.38182,"0.1123","2.2857","2.2857",0.153,"0.057935","0.047794","0.94647",0,"?","5.0253","38.615",9.45235975066785,"13.345",0
-0.17227,0.58716,0.39346,"2.0799","41.696",0.10691,-0.16473,"0.69177",1.0916,0.40618,-0.452145033348887,"-0.075788","-1721.3","1.7031",-0.16473,"-0.10027","45.634","0.52462",0.071051,-0.157814217662147,"0.14864",0.40618,"-0.22489","0.47213","1.6244",4.29,"0.26716","-0.10027","88.366","4.1305","0.12101",0.071051,1.667,0.62901,0.0650888603884207,"0.45752","0.17348","0.04325","131.33","85.697","-0.83874","1.5162","49.817",0.030827,0.0282401978746794,"1.2906",0.36433,"0.2421","1.677","2.597",7671,"0.083951","-0.42412","0.91605",0.56499581466345,"7.9984","4.2592","80.948",2.99618477753685,"6.7826",0
-0.27346,1.6652,-0.72138,"0.5668","-220.33",-1.8319,-0.27346,"-0.39949",0.97078,-0.66524,-0.164220514052366,"-0.21858","-2864.5","0.60051",-0.27346,"-0.28169","0","0.43122",-0.27344,-0.281691011351697,"-2.1054",-1.5405,"-0.12742","?","-12.846",1.7568,"0.81669","-0.28169","488.57","0.74708","0.74708",-0.27328,0.97078,-0.66524,-0.281505593440326,"0.52541","-0.26162","-0.28167","25.918","25.918","?","0.5668","0",-0.3347,-0.344774305197882,"0.5668",1.6652,"1.3385","-11.847","-11.847",-41.211,"-0.28151","0.41106000000000004","1.2817",-6.01286753653891e-05,"?","14.083","626.11",0.582981023300504,"17.288",0
-0.014459,0.4043,0.02224,"1.055","-34.294",-0.016211,-0.010918,"1.4734",1.005,0.5957,-0.0270046994805837,"0.023931","2701","2.4734",-0.010918,"-0.0047824","36.101","1.0646",0.00038016,-0.0143870646766169,"0.0013364",0.5957,"0.12638","0.0016735","0.038782",3.9727,"0.14949","-0.0047824","64.961","5.6187","0.0009403",0.00038016,2.2904,0.5957,0.000378268656716418,"0.17214","0.2016","0.00016652","57.067","20.966","-0.064032","0.49649","36.282",-0.065173,-0.0648487562189055,"1.055",0.4043,"0.17798","1.0388","1.0388",208.85,"0.0049741","-0.024272","0.99503",0,"10.11","17.409","64.638",2.48577788770715,"3.9811",0
0.0033162,1.1251,0.044415,"1.07","-61.473",-0.44454,0.0033162,"-0.11117",1.9555,-0.12507,0.0052245836812503,"0.020643","10173","0.88883",0.0033162,"0.0016959","68.533","0.8891",0.0043422,0.00169583226796216,"-0.20783",-0.44123,"0.035879","0.1661","0.13843",3.4927,"0.55973","0.014341","118.3","3.0853","1.7406",-0.0028464,1.9555,0.36391,-0.00145558680644337,"0.056506","0.90603","0.0022206","120.07","51.539","0.0090322","0.49152","68.433",-0.032708,-0.0167261569930964,"0.60364",0.63473,"0.32412","-0.3898","1.1342",138.1,"-0.0014556","-0.026514999999999997","0.99834",-3.92052450627649,"5.3259","7.082","118.48",3.08083752146582,"6.0945",0
0.047186,0.36606,0.48333,"2.3963","45.16",0,0.06025,"1.7318",2.711,0.63394,0.174052461289577,"0.069399","710.18","2.7318",0.06025,"0.022225","16.808","0.72984",0.05827,0.0174053854666175,"0.60072",0.62658,"0.47827","28.737","2.8347",3.832,"0.063755","0.022973","46.205","7.8996","7.4702",-0.023576,2.711,0.64134,-0.00869642198450756,"0.6492","0.065546","0.021494","81.425","64.617","0.37798","2.0356","16.663",-0.069618,-0.0256798229435633,"2.266",0.34616,"0.12659","3.718","3.7614",3283.2,"-0.0086965","0.074433","0.9785",0.0313909833738209,"21.716","5.6486","46.607",7.83163854864803,"15.9",0
0,0.39109,0.19071,"1.6334","0.039653",0,38.618,"1.5569",1704.8,0.60891,128.273433867003,"0.025634","3.2666","2.5569",38.618,"0.022653","0.0014509","0.8198",38.618,0,"299.18",0,"12.995","?","0.37524",0.0141,"0.00022941","0.022653","0.065954","5534.1","4260.2",38.618,1704.8,0.65828,0.0226525105584233,"0.0032154","0.00029832","0.022653","0.10508","0.10363","0","1.6109","0.0014845",33.535,0.0196709291412482,"1.2574",0.30106,"0.0001807","1.1981","1.2952",0.197,"0.022653","0.0","0.97735",0.147854362713701,"2.5157e+005","3522","0.06446",5662.65860625789,"3354.3",0
0.0054856,0.63253,0.092031,"1.2209","-1866.5",0,0.0064519,"0.58095",1.7629,0.36747,0.0154881532515544,"0.0036598","35784","1.581",0.0064519,"0.0036598","47.326","1.2594",0.018231,0.00311169096375291,"0.023505",0.31444,"0.0086725","1.1361","0.18728",4.7146,"0.35166","0.01276","119.08","3.1141","2.0509",-0.002415,1.7629,0.55633,-0.00136990186624312,"0.036496","1.1565","0.010342","102.15","54.829","0.023999","0.67221","64.314",0.018231,0.010341482784049,"0.80407",0.41657,"0.32112","0.7478","1.1321",4770.5,"0.27571","0.014928","0.74496",0.587694233542874,"7.7125","6.6571","86.248",4.23194181050004,"3.5876",0
0.16176,0.53587,0.28762,"2.3719","81.898",0,0.18851,"0.86613",1.0829,0.46413,0.899165275459098,"0.22303","809.83","1.8661",0.18851,"0.17407","42.374","1.1029",0.19199,0.149376673746422,"0.63423",0.43511,"0.40079","14.7","0.57212",4.3154,"0.34886","0.17671","112.52","3.5035","1.3706",0.40284,1.0829,0.4785,0.372001108135562,"0.84587","0.072906","0.17729","107.84","65.461","1.2866","1.7723","62.476",0.13897,0.128331332533013,"0.92797",0.20965,"0.28543","0.92322","0.95179",2.3719,"0.372","0.34851","0.63804",0.702863421886109,"8.6137","5.5758","70.662",5.1652754590985,"2.154",0
0.0016026,0.42708,0.066506,"1.1563","-4.2618",0,0.0088141,"1.3415",2.274,0.57292,0.0207156623108019,"0.023256","2947.7","2.3415",0.0088141,"0.003876","12.604","1.2715",-0.065705,0.000704749340369393,"0.21474",0.53205,"0.10694","-10.25","0.13091",3.0962,"0.13143","0.003876","66.216","5.5122","5.4916",-0.071314,2.274,0.57292,-0.0313605980650836,"0.3371","-0.65802","-0.028894","55.946","43.342","0.020408","0.97175","12.221",-0.10978,-0.0482761653474054,"1.152",0.42548,"0.18141","1.1278","1.1278",83,"-0.03136","0.0027971999999999997","0.99627",0.00279271102422679,"28.959","8.4214","68.293",5.34455203534831,"4.4763",0
0.061608,0.35518,0.34237,"2.1766","-4193.2",0,0.076485,"1.8154",1.2385,0.64482,0.262853117052718,"0.112","934.58","2.8154",0.076485,"0.061755","151.63","0.9418",0.092109,0.0497440452159871,"0.2536",0.48341,"0.34866","5.8442","0.93378",3.9962,"0.27671","0.073002","91.006","4.013","3.2877",0.071478,1.2385,0.67245,0.0577133629390392,"0.049044","0.07671","0.07437","182.45","30.814","0.11974","0.40837","160.83",0.029877,0.0241235365361324,"1.7832",0.29098,"0.24919","1.7587","1.8341",3393.9,"0.057712","0.09554299999999999","0.95556",0.0995626686517167,"2.4071","11.845","85.754",4.25630627534538,"3.3779",0
0.012417,0.3276,0.022703,"31.662","792.44",0,0.01542,"2.0525",0.035329,0.6724,20.8257363964183,"0.59287","5708.7","3.0525",0.01542,"0.43646","0","1.8462",0.017757,0.351467632822893,"0.10264",0.4516,"0.05477","7.5963","0.023248",2.8321,"9.1715","0.43646","15.054","24.815","0.056087",0.017376,0.035329,0.6724,0.491833904158057,"4.833","0.469","0.50262","205.24","205.24","?","31.662","0",0.012231,0.346202836196892,"0.071562",0.00074043,"0.040298","0.68855","0.68855",15.423,"0.49183","0.018466","0.58625",0.486108819155265,"?","1.7784","7.6498",47.7141660926759,"0.036177",0
0.067345,0.13324,0.44637,"4.35","72.472",0,0.083407,"6.505",1.9908,0.86676,0.62599069348544,"0.058557","417.18","7.505",0.083407,"0.041896","11.299","1.1072",0.085732,0.0338281093027928,"0.3101",0.84508,"0.75436","20.989","1.0618",3.3842,"0.0092498","0.042996","25.478","14.326","14.325999999999999",0.081963,1.9908,0.86676,0.0411708860759494,"0.91544","0.037354","0.043064","83.904","72.606","1.0928","3.8875","11.784",0.052563,0.0264029535864979,"4.35",0.13324,"0.069803","2.0618","2.0618",1081.1,"0.041171","0.077697","0.95828",-1.56341575447842e-16,"32.305","5.0272","24.429",14.9414590213149,"4.7357",0
-0.13287,0.80542,-0.3301,"0.59015","-35.469",-0.66732,-0.13287,"0.24159",4.4669,0.19458,-0.164969829405776,"-0.019557","-3365.2","1.2416",-0.13287,"-0.029745","10.82","0.88659",-0.056141,-0.0297454610580044,"-0.63058",-0.079148,"-0.10846","-0.72738","-0.62915",2.2617,"0.17942","-0.012466","62.022","5.885","5.885",-0.27298,4.4669,0.19458,-0.0611117329691733,"0.004907","-2.5255","-0.012568","38.516","27.696","-1.0034","0.42574","10.197",-0.10165,-0.0227562739259889,"0.59015",0.80542,"0.16992","0.37086","0.37086",-60.303,"-0.061112","-0.68286","1.0284",-4.75508394239625e-16,"33.733","13.179","65.812",5.54605050780959,"8.5138",0
0.055442,0.53894,0.02009,"1.0377","-55.193",0,0.069269,"0.8555",0.87639,0.46106,0.129911852963241,"0.10466","2144.6","1.8555",0.069269,"0.079039","55.244","1.1184",0.079771,0.0632617898424218,"0.28606",0.42321,"0.14454","5.568","0.044973",5.0503,"0.55538","0.095386","250.3","1.4582","1.4427",0.098855,0.87639,0.46278,0.112797955248234,"0.10394","0.17573","0.091023","207.35","152.11","0.41797","0.78891","62.268",0.057314,0.0653978251691598,"1.0266",0.5332,"0.68576","1.0321","1.036",2255.9,"0.1128","0.12025","0.92187",0.0124495727237237,"6.607","2.3996","222.07",1.64364216054014,"1.9619",0
-0.2457,2.3094,-1.7497,"0.18392","-872.45",-1.1474,-0.2457,"-0.56699",0.79272,-1.3094,-0.114598880597015,"-0.12244","-8684.4","0.43301",-0.2457,"-0.30995","170.63","0.96893",-0.18496,-0.309945504087193,"-0.94314",-1.3931,"-0.042029","-3.0445","-2.8888",2.7769,"2.9122","-0.23331","764.13","0.47767","0.44346",-0.23142,0.79272,-1.3094,-0.291931577353921,"0.0010626","-2.1198","-0.23332","180.51","9.8864","-0.66304","0.011077","132.07",-0.3336,-0.420829548894944,"0.17075",2.144,"2.0935","-2.1619","-2.1619",-1046.8,"-0.29193","0.18765","1.2928",-0.126317397281197,"2.1392","36.919","987.2",0.369738805970149,"1.3088",0
0.060111,0.61487,0.46566,"2.6515","20.933",0,0.074924,"0.62637",1.977,0.38513,0.265716210944427,"0.062198","1825.2","1.6264",0.074924,"0.037898","62.743","1.8168",0.08383,0.0304051593323217,"0.09438099999999999",0.12362,"0.17589000000000002","7.2265","1.8451",3.7286,"0.26602","0.043766","51.641","7.0681","3.2413",-0.016001,1.977,0.71803,-0.00809357612544259,"0.36056","0.15542","0.042403","119.26","56.518","0.17688","1.4462","62.239",0.035791,0.0181036924633283,"1.2159",0.28197,"0.14148","1.526","2.8451",2492.8,"-0.0080938","0.15608","0.96462",0.864383454937294,"5.8174","6.4582","52.059",7.01138418980743,"7.8334",0
0.14924,0.22025,0.38753,"2.8381","1096",0,0.18367,"3.5402",3.3432,0.77975,0.871175828866859,"0.08864","271.28","4.5402",0.18367,"0.054938","9.8173","0.89963",0.17911,0.0446398659966499,"0.41719",0.688,"1.1891","69.662","0.96489",3.9917,"-0.025431","0.055175","24.416","15.068","14.424",0.19143,3.3432,0.77975,0.057259511844939,"1.4714","0.025162","0.053573","31.459","21.642","1.6597","2.4116","10.331",0.066433,0.0198710815984685,"2.7167",0.21083,"0.066364","1.9414","1.9414",3801.5,"0.057261","0.1914","0.95103",0.012080795126643,"37.179","16.865","23.018",15.8573258075226,"8.324",0
0.21279,0.24092,0.69875,"3.9003","611.33",0,0.26432,"3.1507",1.0619,0.75908,1.09712767723726,"0.24892","332.68","4.1507",0.26432,"0.24892","85.719","1.0685",0.26533,0.2003861003861,"0.69028",0.71871,"0.88322","259.59","11.582",3.0929,"-0.12953","0.24988","171.81","2.1257","2.1257",0.26499,1.0619,0.75908,0.249543271494491,"1.5709","0.030267","0.24986","192.9","107.18","0.85326","2.8652","177.74",0.26533,0.249863452302477,"3.9003",0.24092,"0.47044","12.581","12.581",865.49,"0.51801","0.28031999999999996","0.48323",1.59259196221702e-16,"4.2581","3.4055","82.811",4.40768719907023,"17.601",0
-0.049706,0.60119,0.25261,"2.3576","6.3772",-0.11631,-0.049706,"0.66337",2.0118,0.39881,-0.26713602407696,"0.02731","3993.8","1.6634",-0.049706,"-0.024707","33.299","1.0958",0,-0.0247072273585844,"-0.16585",0.22607,"0.091391","0","0.45003",3.7626,"0.26742","-0.049414","39.069","9.3425","2.8915",0.0047852,2.0118,0.79014,0.0023785664578984,"0.55528","0.19149","0","60.844","27.544","-0.27082","1.3712","38.538",-0.10465,-0.052018093249826,"0.72969",0.18607,"0.10704","0.71049","1.4076",1462.4,"0.13594","-0.12464000000000001","0.86679",1.04089666758607,"10.961","13.251","33.758",10.8120599774278,"3.5841",0
-0.2297,0.86314,-0.21907,"0.74075","-211.15",-0.46383,-0.2297,"0.15044",0.80117,0.12985,-0.271834319526627,"-0.25068","-1574.5","1.1586",-0.2297,"-0.28777","76.937","1.074",-0.19553,-0.286705692924098,"-0.46383",0.12985,"-0.23183","-1.9626","-0.58563",4.9589,"1.0803","-0.28777","309.56","1.1791","-0.22654",-0.19553,0.82494,0.148,-0.244055568730731,"0.21363","-0.17102","-0.24496","203.68","126.74","-1.3652","0.54163","61.64",-0.22514,-0.281014017000137,"0.72518",0.845,"0.84812","0.34713","0.39564",-19929,"-0.24818","-1.7690000000000001","1.2482",0.193685021178283,"4.7441","2.88","386.39",0.948130177514793,"2.1339",0
-0.08345,0.40363,0.23306,"1.5863","22.903",0,-0.084547,"1.4775",1.5704,0.59637,-0.212702206344814,"-0.052329","-1792.8","2.4775",-0.084547,"-0.053838","5.8912","0.74487",-0.060099,-0.0531393275598574,"0.0034178",-0.08345,"-0.20088","-2.1625","0.63083",4.603,"0.24414","-0.052599","89.691","4.0695","4.0077",-0.047201,1.5704,0.59899,-0.0300566734589913,"0.31494","-0.23306","-0.03827","117.46","111.57","-3.2923","1.5226","5.7193",-0.062469,-0.0397790371879776,"1.5622",0.39749,"0.24573","1.6142","1.6213",9342,"-0.030057","-0.13993","1.0536",0.0102956218454986,"61.957","3.2716","92.386",3.95079121487333,"4.2507",0
0.013707,0.65167,-0.090735,"0.75182","-107.03",0,0.017449,"0.53452",0.84601,0.34833,0.0477257186619622,"0.083353","3373.1","1.5345",0.017449,"0.020625","56.254","1.2014",0.041128,0.0162019361473269,"0.073655",0.30679,"0.10247","1.6495","-0.12513",4.0582,"0.74255","0.034795","160.14","2.2793","1.2788",0.012683,0.84601,0.48848,0.0149915485632558,"0.093846","0.23061","0.048614","103.79","47.533","0.10512","0.39519","57.111",-0.011941,-0.0141144903724542,"0.4218",0.36561,"0.43873","0.48037","0.67364",-1037.5,"0.014992","0.03935","0.98073",0.821232739069273,"6.4884","7.6789","157.74",2.31396843631192,"1.1667",0
