"Attr1","Attr2","Attr3","Attr4","Attr5","Attr6","Attr7","Attr8","Attr9","Attr10","Attr12","Attr13","Attr15","Attr17","Attr18","Attr19","Attr20","Attr21","Attr22","Attr23","Attr24","Attr25","Attr26","Attr27","Attr28","Attr29","Attr30","Attr31","Attr32","Attr33","Attr34","Attr35","Attr36","Attr38","Attr39","Attr40","Attr41","Attr42","Attr43","Attr44","Attr45","Attr46","Attr47","Attr48","Attr49","Attr50","Attr51","Attr52","Attr53","Attr54","Attr55","Attr56","Attr57","Attr58","Attr59","Attr60","Attr61","Attr62","Attr63","Attr64","Attr65","Attr66","Attr67","Attr68","Attr69","Attr70","class"
0.15221,0.50803,0.4259,1.8772,53.471,0.15221,0.18909,0.9684,1.0795,0.49197,0.389458725,0.081123,889.2,1.9684,0.18909,0.07356,10.325,1.6788,0.18916,0.141000463,0.18909,0.49197,0.33787,-0.96459,4.8083,4.9964,0.18668,0.07356,74.42,4.9046,0.37235,0.18916,2.5795,0.51448,0.175229273,0.062869,0.080066,0.073588,125.08,114.75,2.0932,1.7274,11.146,0.16972,0.157220936,1.794,0.48552,0.20389,5.5542,5.8083,42236,0.073639,0.30938,0.92636,0.045754822,35.352,3.1807,68.939,2.223389356,29.021,0.299610164,0.309388784,2.534632543,0.000804196833238697,0.0081642585,0,1
0.044521,0.32341,0.41705,2.2895,56.344,0,0.057451,2.092,1.8129,0.67659,0.177641384,0.044018,1479.3,3.092,0.057451,0.03169,29.074,1.8353,0.070012,0.024557891,0.10635,0.086883,0.20676,5.4598,1.6069,3.9344,0.17753,0.038138,67.656,5.3949,5.3949,0.068108,1.8129,0.67659,0.037568537,0.014338,0.11672,0.038619,148.15,119.07,0.3083,1.843,30.209,0.047663,0.026291025,2.2895,0.32341,0.18536,2.6069,2.6069,3585.6,0.037568,0.065802,0.96851,2.05e-16,12.554,3.0653,65.115,5.605578059,6.9852,0.137658932,0.065802037,4.346960796,0.0193948501798989,0.0223494312,0,0
-0.46998,1.8339,-0.86179,0.53008,-107.46,-0.6223,-0.46998,-0.45471,3.6289,-0.8339,-0.256273515,-0.12501,-1475.5,0.54529,-0.46998,-0.12951,0,0.67671,-0.34432,-0.12951032,-0.08227,-1.0923,-0.24737,-2.1196,-30.9,2.312,0.47373,-0.12204,168.47,2.1665,2.1665,-0.34432,3.6289,-0.8339,-0.094882747,0.23669,-0.18637,-0.094883,54.118,54.118,0.12183,0.53008,0,-0.36065,-0.099382733,0.53008,1.8339,0.46156,-29.9,-29.9,-176.78,-0.094882,0.56359,1.1282,0,51.397,6.7446,184.46,1.978788375,130.12,-0.256275394,0.563592757,-4.210886643,0,0.0163300499999999,0,0
0.13637,0.51053,-0.06783,0.84509,-39.043,-0.61229,0.13637,0.95876,2.1327,0.48947,0.311446581,0.063945,1366.4,1.9588,0.13637,0.063945,16.071,1.7178,0,0.06394242,0.15756,-0.47592,0.26712,0,-0.10767,3.0598,0.21337,0.13731,105.02,3.4756,2.9809,0.0030565,2.1327,0.56214,0.00143316,0.1343,2.2883,0,53.265,37.194,1.4523,0.63062,22.522,0,0,0.72479,0.43786,0.28772,0.77697,0.89233,-77.85,0.28642,0.27861,0.72283,0.148466709,22.711,9.8134,74.938,4.870734938,3.3853,0.267121556,0.278607473,-31.44183989,0.00453523874038935,0,0,0
-0.1198,0.30418,0.02968,1.0978,-45.288,-0.52734,-0.12075,2.2482,1.0025,0.68384,-0.397884539,-0.083462,-1620.3,3.2875,-0.12075,-0.14708,53.05,0.99479,-0.10197,-0.119501247,-0.52649,0.68384,-0.22214,-1.2452,0.044508,4.764,0.30816,-0.14708,135.26,2.6985,-0.33523,-0.10197,0.83268,0.68455,-0.101715711,0.19111,-0.20104,-0.12421,122.33,69.283,-1.004,0.70461,53.184,-0.1542,-0.153815461,1.0953,0.30348,0.37058,1.0255,1.0265,1723.9,0.0025199,-0.17518,0.99748,0.018542349,6.8804,5.2683,134.92,3.303347832,1.2311,-0.3938425,-0.175187178,33.77695418,-0.00123123038885147,0.063777045,0,0
0.14562,0.32081,0.48088,2.6004,42.013,-0.02616,0.18672,2.1155,1.9286,0.67869,0.621426432,0.10935,555.22,3.1171,0.18672,0.096817,52.348,1.0471,0.1879,0.075505548,0.50641,0.66385,0.52927,27.26,2.1993,4.569,0.11729,0.09757,63.046,5.8108,5.4424,0.18905,1.9423,0.68285,0.098024474,0.32599,0.050423,0.097429,129.34,76.99,0.52646,1.6799,57.823,0.16372,0.084890594,2.4355,0.30047,0.17209,3.104,3.123,2.6004,0.098027,0.21456,0.90247,0.030706213,6.9726,4.7409,56.866,6.418610843,8.8205,0.453912102,0.214560403,4.010563966,0.0221253045951032,0.0241711438,0,0
0.36201,0.3931,0.42679,2.1001,30.249,0.6798,0.45737,1.4222,1.2144,0.55908,1.178940585,0.22131,247.18,2.5439,0.45737,0.17438,35.277,1.5514,0.46021,0.298097826,0.85242,0.55908,1.234,2.1308,2.3038,4.1857,0.14249,0.17438,65.562,5.5673,1.1707,0.46021,2.6384,0.56424,0.378960804,0.055504,0.022156,0.17546,110.38,75.107,1.4281,1.4467,42.84,0.33711,0.277593874,2.0726,0.38795,0.17962,3.0178,3.0457,6544.6,0.17655,0.64751,0.82345,0.094744938,10.347,4.8597,53.987,3.130300296,14.158,0.920917239,0.647510195,2.845427494,0.00311877055187781,0.056991792,0,0
0.38297,0.14472,0.37592,3.6186,66.231,0.71782,0.38297,5.9005,1.4144,0.85391,2.667850923,0.34109,120.91,6.91,0.38297,0.29902,57.146,1.3536,0.38833,0.270764989,0.71782,0.85391,3.0187,4.2885,0.7823,4.3916,-0.033866,0.29902,57.864,6.3079,2.6834,0.38833,1.3031,0.85507,0.274554581,1.4406,0.010759,0.3032,89.105,31.958,1.9099,2.2218,80.828,0.33445,0.23646069,3.5895,0.14355,0.15853,1.777,1.7794,9261.4,0.29299,0.4485,0.70701,0.002974552,6.3871,11.421,40.911,9.853012887,2.6653,2.6463227,0.448489888,3.76250266,0.0293797154138719,0.059503808,0,0
0.21416,0.77219,-0.1216,0.84253,-29.407,0.4407,0.26627,0.20684,1.0725,0.15972,0.34482446,0.085378,796.78,1.295,0.26627,0.064267,15.044,1.3735,0.25807,0.199682984,0.55393,0.15972,0.39062,0.66803,-0.34801,5.1934,0.17422,0.064267,72.957,5.0029,0.33421,0.25807,4.1736,0.15972,0.240624709,0.086014,0.07347,0.062289,51.464,36.42,1.2541,0.62139,16.134,0.17061,0.159076923,0.84253,0.77219,0.19988,0.45711,0.45711,-18983,0.067566,1.3409,0.93243,0.42630854,24.262,10.022,68.028,1.388906875,11.858,0.2773372,1.340846481,-8.819901316,0.000199691243975369,0.0226415475,0,0
0.15212,0.56318,-0.016185,0.95663,-55.686,0,0.15212,0.77563,1.3913,0.43682,0.407588018,0.132,1119.3,1.7756,0.15212,0.10933,41.105,1.0242,0.16922,0.109336592,0.52749,0.4058,0.32611,6.1058,-0.025172,3.7979,0.39879,0.12394,111.66,3.2688,2.1662,0.17138,1.3913,0.61201,0.12317976,0.051666,0.093507,0.12163,88.604,47.499,0.97083,0.5368,46.88,0.13768,0.098957809,0.63396,0.37322,0.30593,0.67938,0.95186,-101.63,0.12317,0.34824,0.892,0.434870198,8.8797,7.6843,97.909,3.727828091,2.1639,0.270104272,0.348244128,-85.96231078,0.00465380503290139,0.031540771,0,0
0.024819,0.22369,0.62006,4.2916,129.49,0.0015288,0.035384,3.4705,1.1258,0.77631,0.187843075,0.042009,1726.3,4.4705,0.035384,0.03143,71.864,1.298,0.035849,0.022045656,0.1237,0.59665,0.1642,29.699,3.2368,3.8028,0.029183,0.031697,62.801,5.812,4.8945,0.030972,1.1258,0.79406,0.027511103,1.0602,0.15612,0.031843,197.35,125.49,0.11197,3.1149,73.897,0.023939,0.02126399,3.6141,0.18837,0.17206,4.0525,4.1451,3937.9,0.027511,0.031971,0.96926,0.045497288,5.079,2.9086,61.073,5.976535542,5.8769,0.11095334,0.031970476,1.815630745,0.0525637991335057,0.0119098382,0,0
0.040777,0.45125,0.099384,1.2317,-33.563,0,0.052702,1.2161,1.2839,0.54875,0.122857076,0.066216,1937.4,2.2161,0.052702,0.041047,53.39,0.97963,0.068566,0.031760262,0.53216,0.36675,0.16198,4.2002,0.21072,4.1379,0.33519,0.051313,129.3,2.8229,2.6835,0.072986,1.2839,0.55567,0.056847106,0.098744,0.1491,0.053404,138.16,84.772,0.21713,0.79388,56.608,0.036252,0.028235844,1.1709,0.42897,0.35425,1.1635,1.1781,1365.1,0.056846,0.074309,0.95941,0.040601367,6.8365,4.3057,121.95,2.992983192,2.7222,0.09036591,0.074308884,12.91857844,0.00747828531243746,0.0323144791,0,0
0.086091,0.60428,0.040691,1.0895,-19.217,0.19258,0.10793,0.57719,1.0374,0.34879,0.237380958,0.056928,1420.4,1.6549,0.10793,0.039568,23.367,1.1773,0.10573,0.082987276,0.24199,0.34879,0.22083,0.40211,0.080635,5.5835,0.20538,0.039568,63.113,5.7833,0.17497,0.10573,2.7496,0.4984,0.101918257,0.10544,0.12978,0.038762,59.869,36.502,0.49299,0.70542,24.24,0.05838,0.056275304,0.81975,0.45467,0.17291,0.69116,0.98764,15596,0.03603,0.24683,0.96397,0.563490926,15.62,9.9995,60.839,2.281654827,5.4054,0.142471996,0.246827604,25.49458111,0.000198616986988966,0.018009264,0,0
0.0072744,0.86902,0.39824,5.791,40.801,-0.030913,0.0072744,0.15073,0.81416,0.13098,0.087513685,0.027519,14157,1.1507,0.0072744,0.0089349,136.49,0.95912,0.013502,0.008934853,0.080734,-0.023639,0.025782,1.707,0.76787,3.8294,1.0469,0.01865,38.086,9.5837,0.9167,0.01754,0.81416,0.91688,0.021543677,0.26305,1.0117,0.016583,206,69.51,0.023893,2.1283,139.5,-0.001629,-0.002000835,0.55392,0.083123,0.10434,0.25256,1.7679,2688.9,0.021543,0.055536,0.9912,6.000129791,2.6742,5.251,37.265,9.794641676,1.5698,0.008370652,0.05553825,2.044395339,0.0182573218205866,0.015130430856,0,0
0.16664,0.62991,0.39293,1.7006,0.64874,0,0.21037,0.58753,3.7217,0.37009,0.375078004,0.05912,1045,1.5875,0.21037,0.056526,37.547,1.0488,0.19454,0.044775237,0.57076,0.33011,0.27987,2.9608,8.5035,4.11,0.13217,0.060072,55.982,6.5199,5.8053,0.064869,3.7217,0.37009,0.017429938,0.25231,0.10283,0.052271,79.664,42.117,0.43527,1.018,38.213,0.18488,0.049676223,1.5142,0.56087,0.15338,8.0093,8.0093,5061.6,0.01743,0.45027,0.94665,0.186549218,9.7211,8.6664,55.007,6.635584003,80.542,0.264541,0.450268854,9.471661619,0.00739665301760796,0.0096540898,0,0
0.01394,1.6532,-0.53814,0.65013,-2792.3,0,0.01394,-0.39512,0.046917,-0.65322,0.00906313,0.29713,43286,0.60488,0.01394,0.29713,2263.6,0.18644,-0.039045,0.297120447,-0.17302,-0.75236,0.0084323,-2.7385,-0.16798,2.7027,35.227,0.32671,5275.2,0.077855,0.072436,-0.059529,0.14797,-0.53814,-1.268815142,0.065144,-1.4114,-0.83221,7000.1,4736.5,0.047911,0.25431,886.84,-0.039045,-0.832214336,0.60488,1.5381,12.844,-0.31526,NA,-271.38,-1.2684,-0.021341,0.8093,-0.176234653,0.16125,0.077061,11966,0.030503218,10.427,0.008432027,-0.021340437,-0.087183633,0.000957533768310828,0,1,1
0.082791,0.53841,0.1476,1.2783,-7.5203,0.23745,0.099691,0.82727,1.0841,0.44541,0.187947287,0.093392,1661.3,1.8573,0.099691,0.078703,24.304,1.2647,0.094392,0.076368416,0.27842,0.44541,0.18833,0.80789,0.45843,5.0565,0.42407,0.078703,165.7,2.2027,0.17532,0.094392,1.3004,0.4534,0.087069459,0.16692,0.15665,0.074519,169.86,145.56,0.98158,1.1193,26.349,0.075786,0.069906835,1.2593,0.53042,0.45398,1.3834,1.4082,16812,0.077604,0.18588,0.9224,0.05426461,15.018,2.5076,152.84,2.043852042,3.9341,0.153767724,0.185875935,7.344850949,0.000525533295603593,0.0159243449,0,0
-0.5432,1.6556,-0.66527,0.59816,-213.86,0.055672,-0.5432,-0.39598,2.1743,-0.65558,-0.328098575,-0.24936,-1114.5,0.60402,-0.5432,-0.24983,122.64,1.7475,-0.54171,-0.249827531,-0.48753,-1.1263,-0.32749,-342.54,-68.614,1.7252,0.73109,-0.24983,257.07,1.4198,1.4198,-0.17635,2.1743,-0.65558,-0.081106563,0.039847,-0.10206,-0.24914,155.17,32.528,-0.74353,0.15689,113.44,-0.54273,-0.249611369,0.59816,1.6556,0.7043,-67.614,-67.614,-35.336,-0.081108,0.82858,1.2498,3.05e-05,2.9762,11.221,277.92,1.313300314,224.25,-0.328103664,0.828579273,-3.268297082,0.000989869763114299,0.001021921,0,0
0.15413,0.046509,0.34662,8.4528,216.33,0.48734,0.17358,20.372,1.4542,0.9475,3.732180868,0.40143,71.644,21.501,0.17358,0.29408,84.697,1.1834,0.15983,0.105989548,0.54116,0.9475,4.6764,3.9379,0.57116,5.3253,-0.075484,0.29408,41.823,8.7272,3.4367,0.15983,0.61094,0.9475,0.109909228,2.0402,0.0068506,0.27079,184.43,99.733,1.1253,5.5079,123.17,0.09647,0.06633888,8.4528,0.046509,0.11458,1.5613,1.5613,73308,0.31234,0.16267,0.68766,0.006322955,4.3095,3.6598,28.76,31.26706659,0.97261,3.31394913,0.162670185,4.195372454,0.196085429148538,0.15610837,0,0
0.055296,0.60447,0.35588,2.1016,-51.891,0.018693,0.055296,0.65435,1.4855,0.39553,0.171163251,0.055227,2689.4,1.6543,0.055296,0.037224,134.35,0.78715,0.094161,0.03722383,0.087911,0.073989,0.13572,2.2924,1.1084,3.6178,0.40666,0.063487,83.689,4.3614,2.3309,0.076515,1.4855,0.67592,0.05150791,0.02694,0.16665,0.063388,164.68,30.331,0.10113,0.40904,141.65,0.067419,0.045384719,1.1232,0.32306,0.22929,1.2319,2.1052,1476.1,0.051509,0.1398,0.96371,0.711475741,2.7167,12.034,79.379,4.598217049,4.6267,0.091476173,0.139802291,4.174159829,0.00952553570129769,0.0267434565,0,0
0.2175,0.22474,0.061966,1.3335,29.891,0,0.2719,3.4496,1.0493,0.77526,1.463322749,0.28056,278.65,4.4496,0.2719,0.25912,0,0.90119,0.28394,0.207281045,0.74936,0.77057,1.0678,23.571,0.082377,4.0278,0.1044,0.26504,88.214,4.1377,3.4209,0.28049,1.0493,0.80528,0.267311541,0.61994,0.024447,0.2706,46.12,46.12,-0.0062797,1.3335,0,0.26145,0.249166111,1.1025,0.18581,0.24168,1.0306,1.0705,660.58,0.26732,0.28054,0.74218,0.050215412,22.509,7.9142,64.633,5.64716646,1.3949,0.967788,0.280551041,16.93347965,0,0.022496992,0,0
0.13299,0.20781,0.73555,9.1921,155.52,0.24945,0.16375,3.812,1.2268,0.79219,1.823720055,0.13547,456.4,4.812,0.16375,0.13348,85.205,0.93975,0.20393,0.108403978,0.66336,0.50887,0.65173,4.8742,4.2114,2.8882,0.0035063,0.13348,31.561,11.565,4.9969,0.18838,1.2268,0.90862,0.153553962,2.2849,0.033564,0.16623,184.52,99.314,0.46438,6.0026,100.66,0.20149,0.1642403,3.9716,0.089789,0.086467,4.5356,5.2023,568.57,0.15355,0.16788,0.86847,0.148980674,4.2838,3.6752,26.714,13.66314359,7.0239,0.63994788,0.167876393,1.667867582,0.121181853003011,0.00244133200000002,0,0
0.13923,0.59452,-0.13268,0.66144,-82.734,0.23524,0.17241,0.43504,1.1324,0.25864,0.439933657,0.2337,739.44,1.682,0.17241,0.1373,25.207,1.2978,0.17681,0.122951254,0.28723,0.25864,0.43781,1.5944,-0.17911,5.1814,0.45923,0.1373,128.99,2.8297,0.2974,0.17681,1.3045,0.46125,0.156137407,0.065001,0.065621,0.1408,67.941,42.734,1.6055,0.44015,28.543,0.055757,0.049237902,0.43601,0.3919,0.35339,0.34914,0.62266,-20148,0.11688,0.53833,0.88312,1.351144448,14.48,8.5411,113.91,2.889512631,1.6952,0.23418486,0.538315806,-8.534820621,0.000485980922857803,0.10916336,0,0
0.089216,0.72178,-0.30276,0.41884,-56.262,0,0.089216,0.38546,3.1233,0.27822,0.171253071,0.056385,1495.9,1.3855,0.089216,0.028564,17.725,0.83476,0.10879,0.028564659,0.48272,0.26231,0.24399,5.5583,-0.38726,3.1409,0.22587,0.034679,61.848,5.9015,4.2595,0.048912,3.1233,0.47904,0.015660359,0.055247,0.12295,0.034831,22.136,4.4102,0.58819,0.12769,18.007,0.021894,0.007009893,0.30231,0.52096,0.16945,0.35587,0.61274,-418.77,0.01566,0.32067,0.97238,0.72180289,20.592,82.763,60.88,5.995277948,3.9951,0.123608768,0.320667098,-10.31609195,0.00158979852899081,0.0868933293,0,0
0.0045757,0.65316,0.14799,1.2616,-30.322,0,0.0082476,0.53102,2.5057,0.34684,0.014576882,0.032613,2917.5,1.531,0.0082476,0.0032916,51.299,1.2634,0.020116,0.001826116,0.17638,0.33836,0.11949,1.689,0.51708,4.0718,0.24659,0.0058863,82.038,4.4491,3.8541,-0.011678,2.5057,0.35531,-0.004660574,0.065325,0.23265,0.008028,98.594,47.296,0.012993,0.63916,51.061,-0.053353,-0.021292653,1.0928,0.5658,0.22476,1.2119,1.2415,1746.1,-0.0046606,0.013193,0.99676,0.251874063,7.1152,7.7174,82.421,4.428596677,8.7548,0.007005397,0.013192538,16.93154943,0.00529182867049644,0.07347063198,0,0
-0.015566,0.83896,-0.16405,0.80446,-116.91,-0.05138,-0.012553,0.18278,0.97825,0.15334,-0.014962573,-0.0087155,-43017,1.192,-0.012553,-0.015369,21.754,1.1213,-0.04464,-0.015912088,-0.048068,0.15334,-0.012076,-0.53466,-0.50464,4.3034,0.87279,-0.015369,366.76,0.9952,-0.053209,-0.04464,0.85682,0.15334,-0.045632507,0.21781,-0.70353,-0.054654,219.94,198.19,-0.31977,0.74643,21.28,-0.050075,-0.051188347,0.80446,0.83896,1.0048,0.47169,0.47169,-3299,-0.022233,-0.10151,1.0222,0.050215208,16.779,1.8417,374.91,1.166026986,2.5124,-0.018554672,-0.101512978,-5.963121,-0.000140454827326022,0.006508786375,0,0
0.0018884,0.57424,-0.102,0.79026,-116.27,0.06252,0.003869,0.34923,1.0134,0.20054,0.007955831,0.043957,4478.6,1.7414,0.003869,0.003634,70.95,1.2319,0.018642,0.00186343,0.10372,0.20054,0.078049,0.17745,-0.16567,5.0585,0.5334,0.003634,168.96,2.1603,0.032464,0.018642,1.0801,0.28847,0.0183955,0.046993,0.30661,0.01751,123.92,52.969,0.0091248,0.3647,71.901,-0.024288,-0.023966844,0.66924,0.48631,0.46289,0.32572,0.46854,-11672,0.013224,0.0094165,0.98678,1.561533859,5.1445,6.8909,166.72,2.083855977,1.7292,0.00328846,0.009416575,-9.935294118,6.69029845232949e-05,0.0408633282,0,0
-0.045716,0.56015,0.21964,1.6699,-45.221,-0.35782,-0.045716,0.73421,0.95661,0.41127,-0.139437565,0.013509,14488,1.7852,-0.045716,-0.043762,118.88,1.1692,-0.015704,-0.04778959,-0.35453,0.41127,0.025194,-0.14381,0.48539,4.2885,0.51961,-0.043762,109.58,3.3308,-0.028035,-0.015704,1.0893,0.64356,-0.016416303,0.080531,0.41737,-0.015033,182.07,63.193,-0.13436,0.63217,113.72,-0.075532,-0.078957987,0.97741,0.32786,0.30023,0.90889,1.4222,4267.4,-0.045353,-0.11116,1.0454,0.634303499,3.0704,5.776,114.55,2.917739279,2.3086,-0.081612203,-0.11115812,4.355354216,-0.000117451057321177,0.05478601131,0,0
0.12851,0.59477,-0.038822,0.93473,-55.043,322.2,0.15933,0.61795,1.0966,0.36754,0.267885065,0.10804,929.04,1.6813,0.15933,0.073671,18.903,0.00094093,0.15816,0.117189495,400.59,0.36754,0.34105,0.80192,-0.087427,2.8405,0.24693,0.073671,110.07,3.3161,0.26592,0.15816,2.167,0.36754,0.144227613,0.33639,0.084103,0.07313,60.059,41.156,1.1473,0.74641,20.728,0.083824,0.076439905,0.93473,0.59477,0.30156,0.82768,0.82768,-26.89,0.088063,0.34965,0.91194,0.102546662,19.309,8.8687,100.38,1.843737915,4.8705,0.216063863,0.349649018,-28.24687033,0.000345259155600748,0.0376890454,0,0
0.025345,0.79333,-0.12649,0.71137,-212.28,0.066056,0.025345,0.2605,0.47917,0.20667,0.057834927,0.1447,4176.2,1.2605,0.025345,0.052894,133.38,1.544,0.039226,0.052893545,-0.16244,0.18398,0.087399,2.3973,-0.18378,3.5441,1.4126,0.087042,276.45,1.3203,0.72932,-0.09943,0.47917,0.56177,-0.207504643,0.29687,0.31778,0.081863,138.37,4.9892,0.14475,0.31181,110.46,-0.0047658,-0.009945948,0.39296,0.43823,0.75741,0.30027,0.81622,-442.7,-0.20751,0.12264,0.95948,1.718198094,2.7365,73.158,333.82,1.093421263,0.69621,0.031947373,0.122635119,-3.788204601,0.00245676096528028,0.04399068102,0,0
0.022682,0.329,0.48017,5.1064,147.67,0,0.028292,2.0395,0.72744,0.671,0.241956726,0.12538,1316.7,3.0395,0.028292,0.038893,106.09,1.0806,0.020256,0.031180578,0.17487,0.60335,0.26016,11.637,1.1918,4.3032,0.11755,0.03923,60.101,6.0731,2.1585,0.0173,0.72744,0.671,0.02378203,2.11,0.13186,0.027845,175.8,69.711,0.10728,3.2982,108.67,-0.042657,-0.058639888,1.8149,0.11693,0.16466,1.6654,1.6654,9652.5,0.023782,0.033803,0.96213,0.316050671,3.4405,5.2359,58.672,6.221157958,1.8055,0.068941939,0.033803279,1.51496345,0.0425234972909351,0.06291410328,0,0
0.011559,0.53127,-0.045449,0.85427,-23.825,0,0.015105,0.8823,1.1689,0.46873,0.048432089,0.073508,2256.8,1.8823,0.015105,0.012923,3.569,1.095,0.048173,0.009888784,0.02318,0.35847,0.15506,1.3999,-0.061956,3.2672,0.45145,0.042363,99.316,3.6751,2.1575,0.022703,1.1689,0.63413,0.019422534,0.057284,0.14883,0.041213,77.616,74.047,1.0113,0.81762,3.6397,-0.022645,-0.019372915,0.50149,0.31188,0.2721,0.63897,0.86443,-84.086,0.019423,0.024661,0.98743,0.46805197,102.27,4.9293,97.387,3.747915865,1.5934,0.021757506,0.024660252,-25.71893771,0.00440544766852058,0.0708178065,0,0
0.034745,0.68114,-0.063661,0.86383,-1971.3,0,0.041588,0.46812,2.5126,0.31886,0.088956386,0.016552,5978.1,1.4681,0.041588,0.016552,17.054,1.4009,0.072201,0.013828305,0.076051,0.11577,0.05101,2.3585,-0.10679,3.8605,0.26612,0.028735,69.866,5.2245,3.5859,0.070204,2.5126,0.52354,0.027940778,0.12747,0.31447,0.028735,50.009,32.955,0.29596,0.61272,17.543,0.072201,0.028735573,0.5929,0.46751,0.19141,0.53486,0.87821,-461.73,0.02794,0.10897,0.98428,0.669980556,21.403,11.076,67.913,5.374430493,4.2148,0.051009135,0.108966318,-39.46843436,0.00347430183197742,0,0,0
0.0012614,0.14579,0.14577,2.5034,82.557,-0.020139,-0.0063489,5.6654,0.93247,0.82597,-0.065477553,0.081613,1835.1,6.8591,-0.0063489,-0.017869,58.388,0.94581,-0.003549,0.001352751,-0.034927,0.82597,0.2511,-0.093139,0.1925,4.1786,0.1662,-0.017869,92.881,3.9297,-0.024343,-0.003549,0.38046,0.8748,-0.003806021,0.99418,0.15074,-0.0099884,150.33,91.939,0.022193,1.9172,54.445,-0.038895,-0.041711798,1.6649,0.096963,0.25447,1.0907,1.1552,2199.1,-0.072421,0.0015272,1.0724,0.093304842,6.2513,3.97,99.608,9.616761033,0.4692,0.008652069,0.001527174,6.396858064,-0.000438173785647384,0.09276398054,0,0
0.0047832,0.19357,0.3715,2.9991,9.5689,0,0.0060987,4.1661,2.0573,0.80643,0.032816939,0.02768,1240.7,5.1661,0.0060987,0.0029645,54.901,1.2273,0.0070014,0.002324989,0.328,0.79351,0.28739,3.3482,0.83926,3.7917,0.064765,0.0029666,31.92,11.435,10.978,-0.067804,2.0573,0.80643,-0.03295776,0.36194,0.11154,0.0034033,86.95,32.05,0.015458,1.334,53.149,-0.043845,-0.021311914,2.8793,0.18584,0.087451,1.8218,1.8218,2299.6,-0.032958,0.0059313,0.99717,0.009585457,6.6484,11.389,32.972,11.07027551,4.6475,0.02471049,0.005931327,5.53781965,0.0424475000406521,0.05084719815,0,0
-0.11436,0.95657,-0.18087,0.67487,-60.026,-0.13162,-0.12173,0.045402,0.96956,0.04343,-0.218816847,-0.041185,-5496.7,1.0454,-0.12173,-0.078929,9.7868,1.0431,-0.05009,-0.11795041,-0.1414,0.04343,-0.058697,-0.3149,-0.2896,4.3227,0.59066,-0.078929,127.65,2.8594,-0.052365,-0.05009,1.5452,0.44369,-0.05166261,0.14183,3.8727,-0.032478,70.179,60.392,-2.7654,0.60054,9.4889,-0.1083,-0.111700153,0.39249,0.55631,0.34973,0.069537,0.7104,-3802.5,-0.031392,-2.6332,1.0314,9.216209993,37.295,6.0438,131.66,1.742841222,2.4694,-0.119551944,-2.633202855,-5.360535191,-6.08656572317585e-05,0.03659507264,0,0
0.002701,0.70087,-0.042315,0.92549,-82.79,0,0.002701,0.42681,1.3865,0.29913,0.004756203,0.033854,5450,1.4268,0.002701,0.0019481,80.049,1.1667,0.031941,0.001948071,0.068169,0.21745,0.066972,0.97286,-0.089192,3.9628,0.49141,0.024498,131.56,2.7744,2.248,-0.18908,1.3865,0.34448,-0.13637216,0.044571,0.30668,0.023037,131.7,51.649,0.0088828,0.39005,70.442,-0.012296,-0.008868374,0.7499,0.56789,0.36044,0.63053,0.72611,-388.38,-0.13637,0.0090294,0.99834,0.444555879,4.5597,7.0669,149.5,2.441493951,2.9225,0.003853787,0.009029519,-32.76615857,0.00361775548040305,0.04423753035,0,0
0.0045321,0.43567,-0.092722,0.78717,-56.593,0,0.0045321,1.2953,1.3056,0.56433,0.010402598,0.042542,2863.1,2.2953,0.0045321,0.0034713,25.601,0.95624,0.011484,0.003471278,0.059261,0.54698,0.12749,1.6514,-0.14112,3.5303,0.30161,0.008724,103.49,3.5269,3.5269,-0.23097,1.3056,0.56433,-0.176907169,0.20919,0.23238,0.0087961,70.399,44.798,0.049491,0.57699,21.753,-0.039526,-0.030274203,0.78717,0.43567,0.28354,0.85888,0.85888,-314.39,-0.17691,0.0080309,0.99707,-9.22e-17,14.257,8.1477,121.8,2.996763605,1.987,0.010402529,0.008030939,-14.08080067,0.00495020503867356,0.05101070592,0,0
0.22819,0.50154,0.25718,1.58,-32.428,0,0.22819,0.99386,1.7332,0.49846,0.514602079,0.15729,671.48,1.9939,0.22819,0.13166,77.994,1.0472,0.23227,0.131658204,0.39307,0.23109,0.54358,13.121,0.85898,4.2261,0.28708,0.14187,107.66,3.3902,2.9974,0.22992,1.7332,0.55502,0.132656358,0.050049,0.060418,0.13401,142.87,64.871,0.61613,0.74474,89.923,0.18784,0.108377568,1.3969,0.44343,0.29496,1.6649,1.8538,4328.4,0.13265,0.4578,0.87106,0.116579064,4.6798,5.6266,93.38,3.908621428,5.7891,0.454988041,0.457789993,6.739248775,0.00863129112114723,0.044421916,0,0
-0.14016,0.98008,-0.043207,0.95575,-37.07,-0.35698,-0.14016,0.020323,1.5264,0.019918,-0.143556548,-0.091248,-2568.5,1.0203,-0.14016,-0.091824,21.659,0.83896,0.037698,-0.091823899,-0.075773,-0.00068826,-0.14211,1.3245,-0.64611,3.385,0.63888,-0.18322,269.19,1.3559,1.3507,0.0059879,1.5264,0.019918,0.00392289,0.0075383,0.84689,0.024698,221.38,199.72,-1.5474,0.86298,24.973,0.03682,0.024122117,0.95209,0.97634,0.73752,0.29786,0.29786,-104.84,0.1327,-7.0365,0.91067,0.187870268,16.852,1.8276,233.47,1.563389803,22.825,-0.143005248,-7.036851089,-35.32760895,0.00267160950402096,0.000879206400000011,0,0
